# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Dec 21 11:35:17 CET 2021 [seed=1640082914861]
# -save_every 50000 -save_state Compiled_G_aligned_cut.states Compiled_G_aligned_cut.xml
state	location.rates.Cambodia.Other	location.rates.Other.Cambodia
18200000	0.3159124019649305	0.6529638191338347
18300000	0.9899547451443057	0.8546661411856805
18400000	0.18596800425717602	2.236974819472466
18500000	0.6914553569782417	0.4120802658479158
18600000	0.7610013433536956	0.808636739617614
18700000	0.311918633286818	0.9188755122498274
18800000	0.17213078440708385	1.9416415491482613
18900000	0.6519916957217268	1.9538349464904285
19000000	0.2534532708162802	2.1603126278134694
19100000	1.0338016477458152	2.175053875472497
19200000	1.5366459842707376	2.0235112161157693
19300000	0.2474963832695072	1.8785368994226703
19400000	0.2765034111344104	1.0820722262287892
19500000	0.41335642593485583	0.27351729789815726
19600000	0.1945444564961108	0.6619780392546037
19700000	0.059216022912028855	1.3174429741232696
19800000	0.5269009892553841	0.6135925004192638
19900000	0.004167175904579494	2.854627839205767
20000000	2.31151351101135	0.7940909438807225
20100000	0.3889205759756642	0.6408930665578076
20200000	0.41919416948698773	0.18721864694220855
20300000	0.14875226110000672	0.3357898236598786
20400000	0.9785429515027864	1.095766186651161
20500000	0.8278908753193103	0.1396096358086719
20600000	0.37491534382355	3.986862893546579
20700000	1.0993193675045558	1.1444073583709053
20800000	1.4480752722480226	2.202548900006046
20900000	0.2758244554144394	1.3128997743081527
21000000	0.6906004105340802	1.7086271323846631
21100000	0.4400215898172856	1.6280881077660225
21200000	0.11381089477977102	0.9588419048804863
21300000	0.5021682991062209	0.22563085607975045
21400000	0.40559489838823154	0.7220122498320052
21500000	0.5120267832769333	1.1765175513499149
21600000	1.0584214711416284	1.3567634603344252
21700000	0.6199025629985031	2.3361742395895915
21800000	0.040016970274706444	0.2633967340947957
21900000	0.04480394039024149	1.6414516101213619
22000000	0.6424711185370746	0.6594889624579944
22100000	0.8374459867542383	0.5109292012594009
22200000	0.5029988088063657	0.46390414885045717
22300000	0.1920083418117647	0.6225520656663425
22400000	2.3577612081839616	1.6733767045020995
22500000	1.9322911272889667	1.714376794794496
22600000	0.025378718386157892	0.9027170107947089
22700000	0.017684362249688706	0.5376601220462796
22800000	0.14567516790985058	0.5159598471765525
22900000	0.08172597931566275	1.71618915106035
23000000	0.4026148938773384	1.3341300317947173
23100000	0.6957339249236255	0.570174480047599
23200000	0.01216752280874946	0.17579053819781643
23300000	0.09185791506952172	2.4348377000603416
23400000	0.13789580602971824	1.4269351801850387
23500000	0.518248506194781	1.6609228307262278
23600000	1.6706324028050163	0.5277303623125161
23700000	0.36504703339084693	1.0498548322066712
23800000	0.2798328704462678	0.33476819751336223
23900000	0.4910718384900163	0.1785936196316455
24000000	0.09605934028313462	0.7305963765002172
24100000	1.4687869974251333	0.7146037699783426
24200000	0.10766491426359179	0.19407336923708426
24300000	0.19379333560434106	1.2559033955698649
24400000	0.05984860528525358	2.655518620906706
24500000	0.26394594593479964	0.5681682403360073
24600000	0.2179869602589913	0.25526654104180585
24700000	1.4374803854324554	2.162075146808259
24800000	1.766640614075518	0.9226385258752333
24900000	1.9243902822527352	0.40063083066751143
25000000	0.394611540778425	0.1412063519439516
25100000	1.5878074463977914	0.7492308154030974
25200000	0.05321836438149173	2.837914512438003
25300000	0.08197712538738866	0.6781758206146496
25400000	0.469435609609789	1.1128476216489531
25500000	0.6333842646485807	0.9074467066693148
25600000	0.0161088499666147	1.7275262350926848
25700000	3.310438363962756	0.3023921363565099
25800000	0.22001208451565227	0.848222335974337
25900000	0.6916178737569711	1.632210193422524
26000000	0.4345275932812599	0.25268612193173196
26100000	0.7495249741412382	0.3914356900268843
26200000	0.21812612983081095	1.8855850229915778
26300000	0.4458609049737153	0.12403595944019793
26400000	0.6378056994166602	1.021830615177802
26500000	0.6822417413746574	0.6863511938289905
26600000	0.5375885825272887	0.2619533746683282
26700000	0.9487416064126828	0.6895997609038526
26800000	1.3611243743400114	1.250739433441552
26900000	0.7912149569662703	0.31943731779534307
27000000	1.328068599627987	0.6890685875773376
27100000	0.21227474816357636	0.5209613157935401
27200000	0.9720903548234822	0.7344003590559306
27300000	0.29974477362376206	1.8312055083582854
27400000	0.6444090344688219	1.079267858437981
27500000	0.3021545053041534	1.6753170890921005
27600000	0.5081061387951367	2.805409919659549
27700000	0.13662340372178688	0.8478358310159896
27800000	0.19252236773518897	1.7853103838576694
27900000	0.43468559274611174	0.1746933419782281
28000000	0.1299554231061115	0.4959858767565639
28100000	0.7558592722014856	4.74462779780641
28200000	0.5307709295702353	0.8867169451450516
28300000	0.0518644846123862	1.2302056748090435
28400000	1.841686072970205	1.3642388597687136
28500000	1.3765786068388677	2.4058641522318984
28600000	3.766478107536298	3.404951470531923
28700000	0.8688507184758855	1.4663980538975048
28800000	0.5102637327304187	0.31575923617825824
28900000	0.7692452398473024	1.3140289582312652
29000000	0.413763057286145	1.3209462438968114
29100000	0.05857070401866005	1.0643149575312858
29200000	1.4422906852903543	1.088706548984947
29300000	0.6703879260964617	0.6235396188993089
29400000	0.2722390014151112	4.016699679701904
29500000	0.6000461004383015	3.314148411502508
29600000	1.8658974848428902	0.14057535363581236
29700000	0.692980662214289	4.399598881889858
29800000	0.6776346644877689	3.23957437203197
29900000	0.0046795694242366395	0.9753312844187804
30000000	0.3700848365139841	0.33842136376928095
30100000	0.3004467673673615	0.5605469231817934
30200000	0.8947081670044837	0.5001998713886864
30300000	0.7882011275555633	0.8260305662093399
30400000	1.6871745153004212	3.396331975348931
30500000	0.15903351131278662	4.85183781641042
30600000	0.05114102745452614	0.2964410282896811
30700000	0.3265915627003641	1.4211561157409192
30800000	0.04522322625945508	0.5482795518138132
30900000	0.3371891890633266	0.8588378340556923
31000000	0.6907654633817191	1.1950116991724935
31100000	0.6609221144914991	1.1214025327766028
31200000	1.8878600021843333	0.7126104653261615
31300000	0.23024597900408156	0.09433765441644075
31400000	0.07511314314222053	1.2829633518468673
31500000	0.333270401178293	0.07782602389033529
31600000	2.1898302981675837	0.52434871088823
31700000	0.20883212992839212	0.9750623815219389
31800000	0.10160975877967081	0.9969567897268893
31900000	0.6890421431266214	2.5401660324490467
32000000	0.6882476347770491	1.9704782811056578
32100000	0.36826947724736664	3.0209602023124864
32200000	0.813414167608551	1.0077246688928008
32300000	0.7490211688557777	3.4112077332473527
32400000	1.7067711129432463	1.2573653144006691
32500000	0.34121174542984517	2.3210216119645497
32600000	2.6254785197832216	4.535561894842319
32700000	0.20375467340370693	2.763178885046468
32800000	0.20131525599632857	0.6113458472546562
32900000	0.8286211787250997	1.1351134043678606
33000000	0.048825198825427185	0.1508853906389898
33100000	1.111581828364584	1.118466602297091
33200000	0.2000725739469203	1.046109956203936
33300000	0.49725568210288895	3.1180272350439866
33400000	0.07642884295017147	0.41786576734316877
33500000	0.06814612854617905	0.1384828255191898
33600000	1.8537162270983594	0.5824577423558843
33700000	0.32780788275220113	0.24083455261017853
33800000	0.3711254918016194	0.6903835819198088
33900000	0.27023508930267814	0.937312562078532
34000000	0.13039145332488775	0.7847197129998885
34100000	0.9934001472132432	2.39034693162264
34200000	0.16784739251244046	2.4380211522176936
34300000	0.031542927162174335	0.2602914445398664
34400000	0.11881733746724721	0.7303541801180644
34500000	0.20587840929216764	0.8233996210601229
34600000	0.9082101592016715	0.518190592925995
34700000	1.0620241763589113	2.0859153872856755
34800000	0.2531445165180467	1.267756670330476
34900000	0.047592533654895484	0.9299004451114189
35000000	0.928268702568402	3.3936208271237307
35100000	0.9511941584962564	0.7870738445979288
35200000	0.52521262180799	1.5281848966759752
35300000	0.35978492220243247	0.5495489233243326
35400000	0.08149299320597221	0.45714673246075316
35500000	0.3243862214680757	1.5758621123947394
35600000	0.261014218511756	0.736491255528443
35700000	0.17925528087043535	1.6590974698955396
35800000	1.2791878710630349	1.8719066891571292
35900000	1.0843730433779248	0.6292113036559441
36000000	0.02455581988015036	4.183912172749003
36100000	0.15380180421925468	0.7211432263639047
36200000	1.3392340683813733	1.3633927221206517
36300000	0.08394868113086225	3.147879718859732
36400000	1.082602947291738	0.7072662298385419
36500000	0.12461029682916087	1.1232822184199303
36600000	0.5331553990845621	1.1332135042540803
36700000	0.06685290895795169	0.32594845397655803
36800000	0.0888542613936259	2.5359682397329335
36900000	0.8185728083996021	2.331093700538229
37000000	0.01325824146355217	2.763484935458599
37100000	1.2200403948234542	1.4938338663638209
37200000	0.02507288991420255	2.5004572247719863
37300000	0.006130204402058239	0.14531458588748844
37400000	0.16528285011491067	0.9981976681560517
37500000	0.5669191992298906	1.1198995112497203
37600000	0.16233256371489127	0.5881558937981572
37700000	0.19579533771797317	1.1952763379724543
37800000	0.7265217575671	1.203089028739627
37900000	0.24514587436685378	0.1393229962868104
38000000	0.0326806094936592	0.8566653280421314
38100000	0.038482287440002226	0.5890363436964657
38200000	0.29550650902945635	4.822502984787251
38300000	0.4814467081797233	0.5739410141240765
38400000	0.1142910121461655	1.8934498373416275
38500000	0.17906172278920496	2.0845383939675424
38600000	0.33153623021819933	0.8686609103187549
38700000	1.5634163538442367	3.0337090588580646
38800000	0.09331555734906008	0.8404788236438093
38900000	0.6877849241175515	0.20164511879063787
39000000	0.0602839796647711	2.329676365052761
39100000	0.880779339979862	1.1267763433461946
39200000	0.665678592361656	0.4465912562589918
39300000	0.9114784218816557	2.111872642380395
39400000	0.1497049496865192	1.282239015515947
39500000	0.18582332864641501	0.2153408407582159
39600000	0.5293531621637694	1.3251066733774972
39700000	0.21464008984627464	0.3206569371661616
39800000	0.6693050223534148	2.8963461399891575
39900000	1.47764980970389	0.8476028011466146
40000000	1.0678348497435914	4.192474701675115
40100000	0.9900358234096642	4.953938553959796
40200000	0.20246549530012647	0.5272920246717095
40300000	0.02554140056722618	3.9569486560714537
40400000	0.25543006012871566	0.8972845577812726
40500000	0.13970678851677862	5.669318409303018
40600000	0.33547299487407223	0.5513367941252311
40700000	1.2006973213638745	3.276915583419473
40800000	2.5500976081530426	2.4358133634088475
40900000	1.2357392290071554	1.9087507660213503
41000000	0.28728222251331625	0.43332807942458834
41100000	0.22758062241844598	1.3959073673533415
41200000	0.08953878067542936	0.0902253780388479
41300000	0.16202179385256843	0.34950634373068995
41400000	0.024226298730311176	1.3675260101263713
41500000	1.7587728117108787	0.5566642791318666
41600000	2.6575031864018053	2.921141173215483
41700000	3.171459598589569	0.6026451420729696
41800000	2.465344756180545	0.2441428940728638
41900000	0.1251107071860149	0.26680123994862215
42000000	0.5226104755067241	0.5812741529832082
42100000	0.029402598584257412	0.3595230650587465
42200000	0.2722381636750064	1.8734725626257236
42300000	0.29186429616435194	3.9580561025459464
42400000	0.5696470791914928	1.5138717225533247
42500000	0.34482646322735294	3.5912811979398263
42600000	0.0011541940198557359	2.0749342292224457
42700000	0.6304236498313278	2.824099464945363
42800000	0.04668110974583095	1.0058577771469457
42900000	0.10508005415533427	1.2147971623368592
43000000	1.0981668249274734	1.1519456781585422
43100000	1.0064433279747698	1.413254885965338
43200000	0.0314173948566743	2.458046541814163
43300000	1.271366814695301	0.2983594372986126
43400000	0.4131059826593672	1.4065241008667986
43500000	2.264292243587176	4.342483595333066
43600000	0.16136187625330137	1.5495923751512455
43700000	0.16455989532358428	0.9780392458565971
43800000	0.018739472018113046	1.543671952499527
43900000	0.20030198884985717	0.5253491354126756
44000000	0.42191292636784256	0.7503130650143063
44100000	0.08231183421997525	1.952971172505697
44200000	0.390887887943173	0.322621242752334
44300000	1.647901726979708	3.4809868271999043
44400000	0.33951278705551763	0.2186061092672161
44500000	0.06335348184210862	0.5094280578459552
44600000	1.2544221161304954	1.759306382462321
44700000	0.11951914626775965	0.5498813230786455
44800000	0.20519871998769376	1.6146331042865918
44900000	0.17542919657699058	2.021288091322506
45000000	0.4480750288028936	0.675958126849728
45100000	5.51518123668568	1.6172830086594323
45200000	1.484205921399095	0.3037401260884785
45300000	0.3508156711308836	0.3648144492157253
45400000	0.6600856269393184	1.1000223875701276
45500000	0.9183587919165348	0.16107061106200188
45600000	0.025450202885850343	1.0162135440315898
45700000	0.0790784520041356	0.9729665526119492
45800000	0.15553005976020387	0.5816049108721515
45900000	0.01789558600244776	0.24001396291074942
46000000	1.1049986386946267	0.35678835543106874
46100000	0.397107631894215	1.787797146432156
46200000	0.29002815399233045	2.7494371468146315
46300000	0.5228983938455962	2.6250218193420083
46400000	0.017274985984519077	0.7369518617685787
46500000	0.17208537826040174	3.3852837868358185
46600000	0.007943000825497938	2.1455663746338303
46700000	0.6788952389080224	2.957423932547545
46800000	1.128612803526899	1.5005274282921461
46900000	0.2242548496892273	2.669999484847477
47000000	0.13530534858802196	0.4237895038636608
47100000	0.5434082386442269	0.7822013772050237
47200000	0.25860188044863563	0.7882594646367101
47300000	0.1703740600291825	1.0095254602153174
47400000	0.6384032164388768	0.9835741633435621
47500000	2.152481077933	0.3867518970562632
47600000	0.128820744399074	0.20590850496336452
47700000	0.5072073003341856	0.7779188719332188
47800000	0.101668419018946	0.5370752558627804
47900000	0.6236025534049123	1.1853155555124177
48000000	0.1854240275720301	2.2496959194407187
48100000	0.2776157631398701	0.6103322797817072
48200000	8.24444377144624E-5	1.8321344208468595
48300000	1.8952271008209252	2.666226787329796
48400000	0.3831710616172701	1.125276847984803
48500000	1.0583709939575932	2.9196998463607846
48600000	0.015654802816095614	0.4031573628509168
48700000	0.12070486098654937	1.778101521339268
48800000	1.3260110567794683	0.9636785183064548
48900000	0.3717645926299234	1.0700324193923942
49000000	0.5000498923229237	0.8158390053197141
49100000	0.0786577151471528	0.028161095372286227
49200000	0.2122482267655146	0.6588560933589552
49300000	0.2987160628999716	0.41618160546627436
49400000	0.6334149758049438	1.8481948592385165
49500000	0.9339891557658138	1.0847885613840693
49600000	1.1832602353698567	0.3615527527389087
49700000	0.4949921466829532	1.5785211055879769
49800000	0.3346999073129328	0.237255906061025
49900000	0.3979778385574381	0.18393849647655897
50000000	1.2760280669683937	1.191606232269959
50100000	0.060120362596511705	4.0122252022094544
50200000	0.6058302758504874	4.442041246440728
50300000	0.47247371462459636	0.1756669368768135
50400000	3.0075597001873995E-5	0.22107096880117671
50500000	0.6671284562160555	2.9679952266364564
50600000	0.1918364623098449	1.6462510875028855
50700000	0.6282074928926037	1.9662283521525385
50800000	1.1543956150736994	1.0661445719331624
50900000	0.32919829511018983	2.6113199256759803
51000000	0.04664670862204497	2.1925666379553506
51100000	0.06019258583802875	0.8064865192624743
51200000	0.3192752619779663	0.9179014395814975
51300000	0.644281899255591	1.8132856124753352
51400000	1.149268741147825	1.2832520366188442
51500000	0.013122137134344253	0.6872543605361673
51600000	0.5380110678123448	1.1550121714069272
51700000	0.7758362637444841	1.0876250103661504
51800000	0.16717789997751895	0.3290820496487289
51900000	0.49064899317929256	0.8110186621346333
52000000	0.09122743696549432	1.3839835585443976
52100000	0.1289727959736312	0.45661529399009526
52200000	1.384874398007042	1.2100709156488503
52300000	1.0594765642749964	0.32674050771886715
52400000	0.17170958284137522	1.700143571065642
52500000	0.3550142547835505	0.45711219628221456
52600000	0.023933827887017783	0.7848851232055173
52700000	0.5536963558289432	0.30258056320676485
52800000	1.9651131816520468	1.9364093599087948
52900000	0.06573886691925063	0.5957050294456303
53000000	0.5885873686065186	2.999590563234844
53100000	0.7562350125037038	2.5809314619805908
53200000	1.8660349502464793	0.9802428544275129
53300000	0.015191628333803962	0.9342145078052149
53400000	0.8769450972369014	2.551838973068028
53500000	0.4591360778221669	0.5295251267483946
53600000	0.6242004264443616	0.8457198974714684
53700000	0.10743026133760714	1.0311668893136423
53800000	0.0058063619384591866	2.5245081946282366
53900000	0.08913497492703581	1.6364817219865155
54000000	1.849391890231411	0.658802408610081
54100000	1.0574198199749345	1.14703701486282
54200000	0.4808050718615128	0.8537802959405905
54300000	0.5653137554440171	1.4239410332814435
54400000	0.21111353712411346	0.1285112015805689
54500000	0.05520468206719212	2.445200055747683
54600000	0.29907879777314283	0.9231503335393118
54700000	1.6178607225836024	0.4327157886619301
54800000	0.11662909328105454	1.543854633199702
54900000	2.850088431799617	1.5811688847779533
55000000	2.0842935031338903	2.4819155996924223
55100000	0.6200930276755158	0.8933173264622916
55200000	0.5941658334240252	1.3062104537481674
55300000	1.4579994497282638	1.5329629444500292
55400000	0.7129783457229882	0.8972721231424102
55500000	0.07840498390082301	0.04802822426374052
55600000	0.33006699263620326	0.39288823895442915
55700000	0.5249877817860634	0.27935782921075225
55800000	1.074207364743332	2.407060179485703
55900000	1.969272502342107	1.3450608710067558
56000000	0.6714745453436842	0.7648355179383611
56100000	0.5355042542739461	0.8523504334549702
56200000	1.449945281413998	0.5377501234659351
56300000	2.1841363048681797	2.6024149468029725
56400000	0.1590760011803383	1.1877946664203614
56500000	1.1504955677375404	0.7299249113034203
56600000	0.5745683674600959	1.694783834363595
56700000	5.8334507443511905	1.2752749740582505
56800000	0.14962637053280387	0.8016179456848921
56900000	0.04763588448570859	0.8423884895040922
57000000	0.08812422019941675	0.5684841254955205
57100000	0.577474572712641	2.6638523968697663
57200000	0.18673199467548063	1.2080640622134893
57300000	0.7948181277595711	3.0001341788307214
57400000	0.09166849898857024	2.1410249673819632
57500000	0.03934679304006314	2.0471374420208153
57600000	0.12370444614390282	1.1273350442981753
57700000	0.1273518762855096	0.11876830848359196
57800000	0.1427532053240806	0.8396230668221916
57900000	0.8142155162148171	3.229593907804635
58000000	1.9598009794358529	5.670595378512931
58100000	0.12001781068786298	0.8160604478010187
58200000	0.5556915388377754	0.9272798047477334
58300000	0.20346770820619964	2.416815888628468
58400000	1.4906677235799126	0.8800104188530206
58500000	2.2398356903480083	0.6463203658579961
58600000	0.9165420399631798	1.2470880215763964
58700000	3.444700841643461E-4	0.3873332868411544
58800000	0.13070082596283902	3.8474630828621605
58900000	0.09037611306893838	3.1686127557677946
59000000	0.033282857133903554	0.7824731070264924
59100000	0.42388597715672344	1.4889689794983718
59200000	0.22445123136005873	1.3699521043929348
59300000	0.5759123349262403	0.07149114764986982
59400000	0.8652181914791077	1.0138494516078362
59500000	0.5820025177210713	0.2604154931085886
59600000	4.251007205148419	0.37049685442437363
59700000	1.2705859259049102	2.2956035171211995
59800000	1.154211310774261	3.2756093607229677
59900000	0.03257803727067635	1.1599577578497993
60000000	0.8246138598370684	2.167984700494976
60100000	0.20284256609152557	1.6390239318057562
60200000	0.946432154757812	0.9895626593701067
60300000	2.5022906627579924	4.471441644788299
60400000	0.5713299692841795	0.441673965412961
60500000	0.08125070857083737	1.0710271196610628
60600000	0.14947902841969682	1.5242151396268517
60700000	0.12294121084437197	2.496523341698965
60800000	0.06162361452275761	2.3819114367858267
60900000	0.720977479579975	0.9493235960189994
61000000	0.06746746413844397	2.807032811646865
61100000	1.0214715098517932	1.2491338033831245
61200000	0.38130756226434226	3.727941517998067
61300000	0.604296169973176	0.24500583490037664
61400000	0.11600217069316869	1.421978966378435
61500000	0.32635735340767386	0.6494049087773551
61600000	0.08961541292438206	0.06802577795320032
61700000	0.41174274836741975	0.43273522332185427
61800000	0.2884915717929688	3.6154624685244783
61900000	0.45286187015752477	0.47153894678514985
62000000	0.09657731995257056	0.6333462794023703
62100000	0.7379384092585781	2.252539730951629
62200000	1.4054657133575377	0.17634999303011767
62300000	0.19469883661038334	0.6841270490043463
62400000	0.09149575263796782	0.0405354813189007
62500000	1.231105026098004	4.3618926933062205
62600000	0.14345086716201755	0.7517685191587258
62700000	0.8187625708680575	0.5090751782500436
62800000	1.7081588451067917	0.6434557187130396
62900000	0.6871674522235306	1.1363566126381413
63000000	0.2726536004102878	1.2664204301865625
63100000	0.3318782196081364	1.2902872378119705
63200000	0.8755064514074998	0.7994198528295623
