# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 12 17:45:24 CET 2021 [seed=1636735521041]
# -save_every 100000 -save_state Compiled_Genomes_aligned_gamma.states Compiled_Genomes_aligned_gamma.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
84600000	-43770.788299578606	-4041.3806870940803	-39729.40761248452	59.0168540829528	1958.9502692047186	1161.3459308863828	3.434095730377322	5.384825524174306	5.548525746540449	5.1003735653075015	5.309211616417374	5.727428478978054	5.9576098238573385	4.847858559138857	4.304136419243157	4.833739907316162	5.033970442404256	4.815269352761459	4.308366040248818	5.115439636585718	4.9578056084503235	4.745243365187252	4.889296965367407	4.34111407396749	4.525315945198596	4.166440016025305	5.163901769630381	4.872321736375753	5.463042255509702	4.81999127553498	5.041523398729794	4.600343756202118	3.958538040107708	4.287393256430606	4.841714482586144	4.822882180365326	4.694515687722184	4.514647911407733	4.366201495627291	3.338679571632001	2.8399745592666035	3.1930480704470594	2.9190683736906142	2.938006177816855	3.1896348631260585	2.0930228009086562	2.2107730127741845	1.9184843110201335	1.1965690204886699	1.347717654966685	1.556071851386037	1.0322002841008469	45.0	0.3174342920035736	2.2488181749698413	0.14918808396096817	0.08229133530203023	2.9189005995701787	0.2833675141934304	0.318987279312351	2.0447139642229754E-4	1.373799066687404E-5	2.033050669098547E-4	0.06382295971924792	0.04698412624443619	0.13273894747374107	-0.02088045853726931	-0.02088045853726931	0.2720057237558737	0.10988839375172843	7.62566735222718	0.5853826484552038	0.5853826484552038	3.721329993143749	6.818299602645055	1.1932332341841245	154.15583651877049	315.8927404616894	-24.249435557299545	-39789.94309352098	-2424.571610696305	60.535481036457725	-1230.3203853496475
84750000	-43726.31056452108	-4003.19469567678	-39723.1158688443	65.41861033032396	1952.5485129573474	1141.251332718614	23.528018493579033	4.984622876237338	5.027486566847501	5.05673722991893	5.404712056183015	5.280894271618063	5.239117609363683	4.900941088460702	5.031178542108685	5.094689577318938	4.930102541791268	4.677289549237471	4.286450033541129	4.438047756742523	4.356120680291363	4.275229090638581	4.007585225244846	3.9505102154614833	4.165193844470665	4.346404616624059	4.42302710122652	4.794532728254204	4.78670067406657	4.650987849679789	4.672114041494535	4.6618103688532	4.510110440832896	4.462161319948834	4.5111851424007	4.254143082725181	4.248167792222845	3.940446421243859	3.8233768135376875	3.8792971987940312	3.7256392915562433	3.2931231539596935	3.018443646455435	3.0249289686795	2.9305719429636543	2.7201308954556827	2.585266462033915	2.6702589418742964	2.655445209803206	2.5387986218475436	2.4647695106226104	2.594042018742795	45.0	0.3380437777888633	2.3888935787651455	0.1503562730170519	0.08779266108071634	2.7792743056715787	0.2556394036766672	0.2974700895312386	2.1675863643711308E-4	2.471288433057399E-5	2.143525866055234E-4	0.10970002954535157	-0.014649110045697435	0.13947479153952413	-0.01398056635912842	-0.01398056635912842	0.3332629079120118	0.06484603330372338	7.200030584096963	0.3020453311152712	0.30204533111527115	3.0133049341940485	7.027886324644465	1.235995160143908	159.1757917251328	380.33673780026425	-15.95533998951633	-39797.22076968254	-2424.571610696305	74.10490083823939	-1187.687963490016
84900000	-43827.313539827315	-4102.777111305398	-39724.53642852192	59.83893391870219	1958.128189368969	1132.6934447993467	2.1229375670718684	4.427653151707487	4.726055190911344	5.922537114061704	5.120280704756034	6.256283380975531	5.43229541127628	4.443826893701719	4.292625874845314	5.210024230656327	5.11920876973431	4.615713467905707	4.55372549325245	3.8699892460611913	4.417631216500669	4.233138352514689	4.95892733218479	4.251345988035646	3.9564033013017426	3.719303811286397	3.417304810040979	4.079295185607924	4.5210123531736395	4.774623843262818	4.2950979366009845	5.802805868552952	4.756011533929794	6.07117730721118	6.627341769829117	5.732538926393966	4.91805670163034	4.822463292249232	4.786781223220944	3.634801576243527	3.7986138377519265	3.070082356165566	3.1185366998781903	3.581760363862374	3.9285585606805604	4.667515623291179	3.8539597627407094	3.3058679241430484	3.9468354575778637	3.2162234996004777	3.770120265007257	3.6638100214164546	45.0	0.3313798303968894	2.4233081534609093	0.14142653103532649	0.053811768110341184	2.740491253881334	0.3095824631152211	0.288787954953168	2.1208462264995162E-4	2.4263904799296587E-5	2.1267785838259613E-4	0.1090885451789557	-0.026593318472881884	0.19965522644478048	0.012548332357811005	0.012548332357811005	0.5036279302432702	-0.03957225215017257	5.016489861355785	-0.12499025226713545	-0.12499025226713545	1.9887070574960795	6.540726095689668	0.9665934933137107	226.14816621393203	570.4560552044148	14.213413804856057	-39803.12102373807	-2424.571610696305	78.58459521615382	-1237.7028139560564
85050000	-43777.65759976118	-4058.1819966961866	-39719.475603064995	65.01938422697461	1952.9477390606967	1253.3485728722833	30.681353612858715	5.6850643431709225	5.421316286283687	5.596305099308191	5.402030058097448	5.553190960935926	5.3357595036260905	5.016874983899533	4.746295259382703	5.151886977024824	5.0768891246230465	5.08377033874039	5.004993643342797	4.870187721215384	4.769868671483885	4.556630580961494	4.519863258327116	4.2169249256865236	4.410342292769164	4.49800259005874	4.871958083393609	4.677653413536619	4.527857724911548	4.610064704027718	4.760008818455687	4.773893345347992	4.697052962463276	4.363798117484284	4.31645146872927	4.399208717151499	4.488226980976665	4.502417945999356	4.328731308821546	4.350424408225789	4.311404105219931	4.5216325955893195	4.009700254512525	4.1942689258180454	4.14248457978485	4.041460410931569	4.2671930866953005	4.2589819418673525	4.366320380640097	3.9909612612142915	3.856365288893491	3.8515817329410464	45.0	0.3663272271088758	2.2989993467716445	0.13401631533065403	0.08328665930629131	2.820996396090586	0.2963740553919705	0.2928381385284088	1.9627123164890604E-4	2.050873625682416E-5	1.9419803097744996E-4	0.10339098853415557	0.05286901420969077	0.2135092514821934	-0.044784989802792184	-0.044784989802792184	0.3237770178924799	0.17033391218504612	4.823587639001972	0.6672009169511693	0.6672009169511692	3.180832886057636	6.1581604202994695	0.9508048558334918	267.6015156402365	405.80546330438347	-56.131203055429346	-39796.6196604344	-2424.571610696305	77.14405736940333	-1222.260592016743
85200000	-43772.400910346725	-4053.620057090254	-39718.780853256474	67.72242147864205	1950.2447018090293	1234.5931983620976	8.755193679557475	4.7576426253737925	5.231222323429204	5.930843151618723	5.897165752707863	5.568855585152837	5.206512901580986	5.02610629218225	4.8317679107204885	5.354484165375283	4.858567772327487	5.185075878094865	4.850902257668717	4.651573015991911	4.726857471846531	4.6061309389049	4.389821946583883	4.446258261071982	4.521976041228252	4.618014661391299	4.417931075353466	4.228961906656727	4.576942458977015	4.972793143181186	4.823609637305822	4.82879871488938	4.705524389336981	4.869606065195222	4.24253767977549	3.7320454198776996	3.7415339329371466	3.9747729504798155	4.231336556921144	4.6755473077282925	4.681061674578537	4.105313529116467	3.926889941123652	4.062900013314546	4.22145830706237	3.6100067569914787	3.201721767544263	3.659551405179136	3.4203293199842806	3.252883677874808	3.207774225481545	2.776713737784048	45.0	0.344223846917574	2.3830431061106303	0.16585849460850868	0.08469188024695042	2.7315170986107873	0.2906655735055724	0.39684933435364317	2.0536557876416696E-4	1.9058559478150274E-5	2.0529207078438114E-4	0.09041060391513257	-0.019353041443536327	0.21488837240508823	-0.03509974694980651	-0.03509974694980651	0.3685946871345402	0.12471623500090963	4.727104969152391	0.450142647232079	0.450142647232079	2.7558723130439113	6.28177103858487	0.9282640699282497	265.2997229784234	455.0644936887087	-43.3339088484619	-39792.13366151424	-2424.571610696305	73.35280825776638	-1229.765553202409
85350000	-43810.43701681637	-4085.9937590751633	-39724.44325774121	74.61381025118439	1943.353313036487	1207.6267715539514	9.689661746942715	5.417366094866296	5.332511183420731	5.561844741841014	5.593141845018889	5.549635655499916	5.310151962354346	4.80241035430045	5.05458634285997	5.107877908650644	5.160392407807183	5.4472233041788805	5.21642764991001	4.512723262448089	4.824379247541317	4.699901262363918	4.308953887233006	4.390985359492752	4.204786038065637	3.7250403954037314	3.4064651235912313	3.943033846560945	3.512168909515283	3.8511149798960664	4.113818582660421	4.298086670396747	3.949378251528062	4.16646306242238	4.2392809432647045	4.321455490277793	4.60965500530013	4.535580879650624	4.094288372943035	3.8638480976355343	3.6441340025981823	2.7174896686786276	3.052157647786373	2.734049553483239	2.931496469687773	3.688285903328427	3.487730245310999	3.4294605517703425	3.465486168801564	3.158604623932306	2.6692883603848148	2.6002274200968407	45.0	0.37271591461279824	2.257840799902314	0.15186186470482305	0.09696781704129773	2.8638163318673544	0.2567972718714336	0.30655504526505084	2.047365675200653E-4	2.488958442778191E-5	2.0497181108234064E-4	0.12224901840077147	-0.009712790879073242	0.17678401626486318	-0.012557851892241664	-0.012557851892241664	0.3533174640250914	0.05024713525049267	5.670937828002071	0.20156036591812285	0.20156036591812285	2.837479794520855	6.590849736229868	1.069516614852303	213.48911082427793	426.67562841425047	-15.16519813828048	-39798.58404758409	-2424.571610696305	74.14078984288385	-1226.6171446017659
85500000	-43823.61649380314	-4096.790767633171	-39726.82572616998	65.9124882593761	1952.0546350282953	1306.23455915421	17.930443079858446	5.846385526585392	5.2983344265837164	5.434284317539945	5.918215336486551	5.602017932616887	5.472444082539662	5.0858370592819275	5.21195654243914	5.2383883667204225	5.127884403145919	4.803114396571068	4.589205544896467	4.5106821057562385	4.282580637261631	4.57708124090027	4.387243139771175	4.430408107921304	4.345860862350634	4.042073273070597	4.125391708732094	4.342977028646677	4.316204243085961	4.411262246452488	4.397603669705356	4.327977122678143	4.548123216927999	4.907999726811694	4.852770060504056	4.984453340138455	4.950033234209821	5.08549008696116	4.819552959999819	4.589112194480566	4.7124834887107125	4.879729549195862	3.9813287258185817	4.184173795120373	3.8479495311917904	3.6858323377985283	3.2149493214570337	2.885869895498519	2.9687484810373235	2.8678322601639237	2.9281641921404367	2.8151362858226503	45.0	0.33114560347931415	2.307330574854257	0.15427689315666188	0.10927921794485376	2.8137868920907785	0.28418081847415755	0.2996380283424544	1.8470476205410688E-4	1.416760829645688E-5	1.8475314424449323E-4	0.07739251101097475	-0.12406784140605179	0.18878589443301363	-0.04268869515848474	-0.04268869515848474	0.38863404111897826	0.15760053591891382	5.431923651313856	0.5966583169283186	0.5966583169283185	2.6386534798972616	5.986220732404751	0.9757365483801228	246.5986595892408	507.6472153733677	-55.76144890121177	-39796.8534723077	-2424.571610696305	70.02774613772421	-1241.6404498966024
85650000	-43786.71321646899	-4053.514077386747	-39733.199139082244	66.99009042673634	1950.977032860935	1242.7711594576276	10.036977416701706	5.0016125874071395	4.841746790552441	5.474577977405374	5.704167348669864	5.5858818819007325	5.702648750376585	5.105851720302869	4.983434863312634	5.355887745939754	5.184783638401068	4.782614075083467	4.705175612837991	4.725441449345271	4.803491079663858	4.540509486714535	3.833402868382314	3.8726004172744637	3.9521881520862037	4.203122446638571	4.220599756298016	4.5171675103632465	4.33984345259503	3.7108963346470962	3.898884260972239	3.733156717162424	4.111534594711945	3.8095570057832115	4.415356233371151	4.34121544897844	4.403445819034862	4.55629485990837	4.464594963596435	4.453827768738854	4.813380422516317	4.722923532879078	4.427303517886832	3.8686811782418293	4.1343522812667235	3.912493541822121	3.554606157492572	3.821544216100417	3.681680288427778	3.7316420594497033	3.5491669630417877	3.430823796739539	45.0	0.36527954878872054	2.398687142493199	0.1623187596728755	0.0692553890819506	2.735413010959098	0.2690461490041793	0.31439973637268864	2.0225946599690842E-4	7.231057151738854E-6	2.020040892429063E-4	0.03388017204431807	-0.011909961491641552	0.16485981183084775	-0.010999747737476731	-0.010999747737476731	0.32622276005345296	0.0474316460578719	6.079436963773523	0.20498959967245364	0.20498959967245362	3.0723019869029975	6.296288950620815	1.2280565406305743	204.88301949698896	405.4202377530972	-13.670169249445374	-39810.80229464255	-2424.571610696305	77.60315556030156	-1226.025238467027
85800000	-43787.05061933017	-4060.727785554644	-39726.32283377553	59.463667257112974	1958.5034560305583	1098.8498457145088	5.695986188615453	3.91547581391315	4.233953629438727	5.347186264859772	5.2948206621423255	5.921066848145007	5.4682553289899785	4.813714637729372	5.532542267487802	4.87418193760602	5.144754597743471	4.971965730317349	4.824047072393613	4.716749361721654	4.271111921003	4.344187639947948	4.214373695357362	3.9206377537016546	3.668258073280925	3.5065039525816855	4.014104453274232	4.509016425176997	4.421746167143296	4.718297682185051	4.754549971231336	5.04797321758995	4.835226227916666	5.305899149027983	4.96982675442366	4.44862077664677	4.596279420389243	4.225112841388433	3.557868046452516	3.636913770195276	3.19381060680823	3.1964768654570994	2.9537675604229845	3.295175567815603	2.7556256588530954	3.375085685534484	3.254566586125759	2.3875869426463594	2.5381901362849657	1.60668509069032	2.8065948692978266	2.609251080613671	45.0	0.3809211392715878	2.3090615059902766	0.1664915922667718	0.07694118836206218	2.794621854836724	0.2719627192726003	0.2987789072717346	2.1746149559519022E-4	1.0305396592645911E-5	2.1532043787773742E-4	0.046471811010203326	0.003864137838589991	0.15086546103153944	-0.03688211814328365	-0.03688211814328365	0.3219229254790836	0.1673574267703234	6.819424293352781	0.7812889128113917	0.7812889128113917	3.1958444352954074	7.199006830341547	1.1527384531283158	165.77848857815536	353.7449569946543	-40.527909831371524	-39802.043240493236	-2424.571610696305	75.72040671770982	-1212.8246134239541
85950000	-43803.5131033848	-4102.350909317671	-39701.16219406713	66.5332235232044	1951.4338997644668	1198.1529023659523	4.291030947578338	4.224912398567855	5.204846798845447	5.723568604579915	5.863425059289107	5.354950554072664	5.578944355677104	4.876502379120919	5.359067467718533	5.323808505863677	5.281187283786531	4.638863888762499	4.581225396209067	4.0638080331202495	3.8796111933904065	4.398783511920887	4.686266242415256	4.201860130773239	4.238719842091509	4.0278619600839125	4.80809345852298	4.5897700182726755	5.146961603017807	4.9858430727088905	5.732718818519922	5.3464496556298675	5.002605380679739	5.497101577073719	5.60865158365929	5.219333992581259	5.634564710766606	4.729643036322047	4.031038043855003	4.043508449338055	3.935026534851289	4.473832645993533	3.927497794093531	3.246912283892797	3.7088353677791743	3.7437888657935696	3.973673653198953	3.379463367019593	3.6432394695797825	3.097696283730286	3.3438946379291132	2.5496704408804143	45.0	0.32212893002545945	2.352403619184844	0.16304510630793337	0.07176183075855655	2.8647390013135055	0.2259215124097244	0.31884960055380085	1.9598749039808095E-4	2.424275829682255E-5	1.9601597283537125E-4	0.12759936685627085	-0.05401888191504838	0.17550646316349397	-0.050397391900664765	-0.050397391900664765	0.3739808471014207	0.19671470428085555	5.9271571371673835	0.7987394633010126	0.7987394633010125	2.781571285858922	6.471377655375519	1.0199744183140167	210.2835782233234	448.08623738384466	-60.383781377455826	-39789.312314520655	-2424.571610696305	88.15012045352248	-1232.7504161553397
86100000	-43739.60923512211	-4026.3280948459696	-39713.281140276136	67.51161330722466	1950.4555099804465	1128.8679457306503	10.449671333497994	4.913063699110498	5.111895346367	5.356579851005248	5.901125581732638	5.533533272663331	5.331896614562637	4.500841005565201	4.698243826423595	5.000098428683743	4.923071721162498	4.981350074468471	4.710800586001412	4.36132080981157	4.31554369772146	4.031435221946604	4.025315528416346	4.227685130414598	3.762485858235456	4.081150489911633	4.136410617750325	4.3859338311654135	4.4204293735548426	4.836464336571896	4.15655830938105	3.7854781781354014	4.028568873854701	4.1028131909635475	3.8378482155455096	3.6786406517937764	3.3899861578293686	3.035238920534468	2.7989744760565363	2.8012158376912657	3.1752075009459064	3.020836140542967	2.9504596303150494	3.129804336465824	3.228828846753219	2.8332840964149857	2.3675829894857485	2.191543065695006	2.547187334543084	2.7836370769754875	3.212017732162408	3.148664946052044	45.0	0.3810654237016222	2.361277232757285	0.1561689433659777	0.07563748917283224	2.75196146840138	0.2738894426009285	0.3582522126847604	2.1428841775061197E-4	2.5773001177780362E-5	2.1095408970693173E-4	0.12045449970593576	0.0029114998182773206	0.17898538937813482	-0.04818602870823199	-0.04818602870823199	0.31851736456522717	0.20181144301757992	5.824257759779488	0.8811069123341475	0.8811069123341476	3.272842108296663	6.955221572999352	1.2311402247608536	202.0508688230956	359.5640430162886	-54.39566324077999	-39791.40906617468	-2424.571610696305	78.12792589854777	-1197.5243140524726
86250000	-43826.73654673861	-4074.4698565025733	-39752.266690236036	71.4951022854456	1946.4720210022256	1276.5437383321669	15.718235204340429	5.343671056255285	5.3994486642479895	5.709554599237099	5.602896174173141	5.199776387088879	5.381757264021164	5.264219659409061	4.806543909497795	4.715979115924253	4.840948863151879	4.71904185976437	4.686504778212044	4.3495643759090035	4.154654767270253	3.9494028888421506	3.915235776924644	3.9890952467288514	4.00195139720162	4.324571847841865	4.166552608246516	4.609822313794945	4.510447362539776	4.595881240587247	4.337562272955292	4.288341668873323	4.2407855663999925	4.161052152905989	4.563658464822701	4.614681745596722	4.860912716151651	4.521065769389822	4.288501400611182	4.339905068721682	4.119317650350431	3.5838250172471673	3.1581479155234797	3.4037375284741036	3.489157403690859	3.4802483640395088	3.6803008311725054	3.0414035255858503	3.2438291117577087	3.2675187183545296	3.108532655628617	2.9279799121645573	45.0	0.4236067937206176	2.3534357895278757	0.1572578802350479	0.07004236352390875	2.7451282713425713	0.2505289016500058	0.3139017658703369	1.8811039731482081E-4	1.5525240540340808E-6	1.8802170368695408E-4	0.00833146553193406	-0.06714779678242151	0.1272713682001073	-0.03694620610716319	-0.03694620610716319	0.3702036578079749	0.1702096346225065	8.091652614927668	0.8075443312171496	0.8075443312171496	2.7818085466783726	6.123847128377495	1.0637103570194315	162.46746814481463	472.5811612824345	-47.163448061228834	-39806.453791761174	-2424.571610696305	54.18710152513732	-1225.9690410565145
86400000	-43767.41061302383	-4042.2502486620733	-39725.16036436176	64.5986652573659	1953.3684580303054	1170.5439038343911	11.044245706360714	5.013477218472592	5.106462729761574	5.4058306964983185	5.512920181586606	5.237039112476339	5.393772183852788	4.956088594778889	4.6601016792975125	4.59410570693561	4.98475974684006	5.044860136298843	4.4633252938979	4.745212412154927	4.67758081572062	4.693033339481089	4.461713474372651	4.24630906286074	4.298376458476719	4.647986141740182	4.350542152639272	4.250946698256644	4.164187279964678	4.386371933153257	4.308736898560216	4.2319780805453036	4.428159635039278	4.072045014100041	3.4384621537064066	3.646350388611455	3.7618189567605733	3.6789108985234753	3.98139242784956	4.093726273893936	3.743865008843637	3.2934094987668217	3.5484667097001124	3.267083372129648	2.8827876941694988	3.5055424071503465	3.7014267852944904	3.44284233977101	3.4135618320074066	3.9259674715953214	3.7082590226965477	3.5601955370329765	45.0	0.33545653327153685	2.325848380884735	0.16787671491944453	0.07813169548668655	2.822088582102758	0.270598093334868	0.30214283115998086	2.129198966715487E-4	1.6252055038160552E-5	2.1370530125482993E-4	0.07556992082860316	0.15509212828999083	0.15287414108573438	-0.05911043606157941	-0.05911043606157941	0.27752297999582204	0.2869773844541299	7.128394882755424	1.518297799862007	1.518297799862007	3.926691926692288	6.8693073463772745	1.3201039041278475	178.945893901825	324.8528324080632	-69.19136058487433	-39790.777086347385	-2424.571610696305	65.6167219856304	-1214.4556167164226
86550000	-43782.38795114349	-4063.72786365605	-39718.66008748744	67.91524821829518	1950.0518750693761	1175.007002961187	5.334820557163745	4.2988333404205665	5.062090121717822	5.757389021814533	5.505339940764045	5.402950191693749	5.383036225085923	4.768949143175768	5.188517377724197	5.038378628208697	4.688428803161257	4.447187095160432	4.803925628232144	4.8749710929301315	4.134974308534862	3.560042523370385	4.236406890367225	4.473931069895365	4.0531203566208385	3.9248858051679028	3.826487385009811	3.766913221026126	3.6650384116127013	3.553231934977861	3.95213529347618	4.076727907651925	4.658558269528935	4.285093666867717	4.46432686631857	4.618443720705662	5.262756742552675	4.984764812037937	4.827867523228387	4.497678984143461	3.793710815275109	3.7527384780510835	4.347312750685698	4.034190066064043	4.225810007318879	3.894895238337015	3.864157093104715	3.5766019070123467	3.4762946821616247	3.3485303081144338	2.7935329122792005	2.4178001501713324	45.0	0.36919571448929756	2.392399282716204	0.16268060256559022	0.06655597005813299	2.737734426120327	0.2714340040504785	0.3189999844784647	2.0963844282266694E-4	2.7684114985350544E-5	2.0838498348680308E-4	0.1284180097210391	-0.047742772369893265	0.21569059262761978	-0.07314655813670703	-0.07314655813670703	0.31186075079444286	0.28203170544890377	5.036916650841966	1.1814026474700732	1.1814026474700732	3.483655877401897	6.530096899190467	1.1273454178098998	253.4379568103018	366.43856613220396	-85.94771805313836	-39799.770035566435	-2424.571610696305	81.10994807899063	-1223.3886961589326
86700000	-43770.398887755524	-4056.9750712882196	-39713.4238164673	62.74161261199269	1955.2255106756786	1139.1656477015556	18.207268014321777	5.012725529766656	4.776854114505423	5.224317014758698	5.483830770747159	5.307028769180437	5.289368392804652	4.596495769768708	4.688914826355247	4.997833451242937	5.078601483678165	4.706053744821529	4.174735132484334	4.072136249569114	4.266876619981863	4.1052556075728965	4.213816474525232	4.515626578032567	4.433159689215307	4.289080367609479	4.470194351773421	4.07233310070571	3.9478086595450343	4.217895380613764	4.383089609033595	3.7996681712271876	4.145841342580961	4.132141328739981	4.115014590191808	4.0641624235951	3.7644748789076496	3.930092675411567	3.867623904890334	3.9389335605973543	3.7268598502379655	3.24927372522367	3.4281874861092247	3.661816055327188	3.5426979607614624	3.9206707845658113	3.8747156203846886	4.038221977253898	4.334528039430879	4.282365180180187	4.235329726532671	3.839174914299582	45.0	0.3802674822075014	2.4069705117097184	0.1762678202533813	0.05281032834340323	2.6711625290013274	0.3125213284846996	0.33788167839818894	2.1969689558967742E-4	9.785501120726038E-6	2.1891651854201728E-4	0.04569729315212848	0.009994388252560365	0.2246490034042463	-0.05864564697821156	-0.05864564697821156	0.4501739570398221	0.18441377161806563	4.6081029314197	0.6003127758263366	0.6003127758263365	2.2995682334330323	6.652031974733756	0.8547033552534353	255.9124274685072	512.8227073496412	-66.80710642481115	-39791.19519956391	-2424.571610696305	77.7713830966084	-1204.2961106836774
86850000	-43806.351395983394	-4101.242587432443	-39705.108808550955	65.31840066620728	1952.648722621464	1179.453115085582	14.148865925929787	6.029515606942723	5.437782141351294	5.601848515257262	5.472277073114273	5.563006976997329	5.468185393092388	5.282198541546459	4.860394997670065	4.853727912756167	4.436237567001114	4.259451956842832	4.6654492409505295	4.4410517953419975	4.4682722047637995	4.1387346431250815	4.297608949516774	4.279024085991197	4.462597939915332	3.949356838274439	3.8844246152595314	4.3914865419738	4.115028770187223	4.428632614686788	4.233703853217109	3.838864578565518	3.926894540916567	3.9213075483933633	3.8412596344347767	4.03306947949975	3.892207982011369	3.856509576077171	4.157978723579656	3.7030844966029273	3.7381373029224343	3.394120296698307	3.59218455350244	3.539336673347687	3.3755617326468625	3.183050765632927	3.4367620549695683	3.2706565241439094	3.2489308243667168	2.654942856655637	2.6893010962016923	2.3891518390907027	45.0	0.3340275691374133	2.2865261636376664	0.14161032168236004	0.08195987633866104	2.8506586434538255	0.3052174257501027	0.3362615027606643	1.9917315168288216E-4	5.003535948910874E-6	1.9882480792145302E-4	0.025878005517117584	0.01575525490143545	0.17405408913040235	-0.0707275113581172	-0.0707275113581172	0.36453324495342215	0.2807874488084601	6.237081921509796	1.2101318289953413	1.210131828995341	2.978026360308501	6.5178019819964375	0.9161333495829808	205.2886376182366	429.9498713125693	-83.41978359358221	-39794.303735469504	-2424.571610696305	89.19492691854914	-1217.2447621123144
87000000	-43804.610616667196	-4081.377229013216	-39723.23338765398	68.14692837289428	1949.820194914777	1219.7952067076967	9.630920510855129	4.725069166223007	5.214981152540731	5.514469042674727	5.669297739840734	5.326506141654508	5.5143733443635305	4.926245502419436	4.755640601752868	5.099926675756963	5.598319646784408	4.911659529938072	4.569763183712418	4.644902075005086	4.980239319489577	4.619388659405298	4.311720888067562	3.609329655577041	3.2569844046193093	3.482070451691704	4.0979551210892895	4.131525639524561	4.176947791761505	4.579697605385211	4.437050612475824	4.260105471782492	4.741364380731022	4.674857395837781	4.72383422202539	4.891503165431868	4.987429915566373	4.973482697454016	5.184991163032406	5.3156378016878385	5.061841758492441	5.179711683532089	4.616743571241282	4.5391368637079665	3.7977246493791608	3.331206285226847	2.692035457650231	2.2454095661548603	2.2780044769239396	2.339580653971776	2.3533454214955194	2.6217630885838936	45.0	0.4062440276885489	2.38294559295947	0.1395030267361032	0.0819887895002541	2.7542795755792393	0.23503898753641422	0.29527332740391893	1.9642905814004977E-4	1.738588556261718E-5	1.9612588362351156E-4	0.08904036351285806	-0.10721166873076177	0.17712505768658274	-0.060294400856348636	-0.060294400856348636	0.31139635268653926	0.25673212815484125	6.044103836384436	1.1702950801584993	1.1702950801584993	3.437940847563326	6.446666963452517	0.966050033912843	216.0562963539179	379.8397783933	-73.5468211558865	-39788.45065711254	-2424.571610696305	65.2172694585603	-1226.293461957067
87150000	-43759.900585024036	-4053.15156323484	-39706.7490217892	56.00679741016142	1961.9603258775098	1136.010414864621	1.5505282311524207	4.90512124407204	4.791326755553668	6.259861673522957	6.0215429452970115	5.686715914277814	5.228942905657193	4.264621101360534	5.176599809778952	4.968260569261398	5.041439174820308	4.473341276440731	4.728574604906854	4.779588031870643	3.9083257545374703	4.2240212256550755	3.745781604377396	3.2484335690825614	3.5357554075611057	4.629634777468663	5.364894827416812	5.405950792815936	4.371294745472278	4.503213918308994	4.6673796598110595	4.73390666955628	5.573980857673952	4.435662194948433	4.575867814127209	4.619682741452868	5.784868206652881	5.113492211750829	5.372289886743577	4.99505228708291	4.011892137334805	3.152882010669006	2.754622234328168	2.8994361999425697	3.2919948414842986	3.4665851990112175	2.5757871987834524	2.84517383334612	3.239839636324397	2.374675443529738	3.2783028565508947	4.257865266156189	45.0	0.40472639335321664	2.431859005211865	0.15722182537420892	0.06763299148892285	2.6663007054704155	0.27225907910140046	0.2950182328125028	2.140054939827812E-4	1.8564219774988722E-5	2.1556836161441538E-4	0.08607259705431691	0.007109972753977463	0.20500324480377324	-0.0517492971050606	-0.0517492971050606	0.3827522226567972	0.18474182392881475	5.050337265780928	0.6828213872503174	0.6828213872503174	2.704975870948401	6.74991000272816	1.1213352152394929	232.8858211781279	434.810511250704	-58.78774047327242	-39776.86945367997	-2424.571610696305	70.12043189076722	-1231.7994146811648
