# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Dec 21 11:35:17 CET 2021 [seed=1640082914861]
# -save_every 50000 -save_state Compiled_G_aligned_cut.states Compiled_G_aligned_cut.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Cambodia.Other	location.rates.Other.Cambodia	default.treeLikelihood	default.branchRates	location.branchRates	c_location.count[1]	coalescent
47200000	-32103.63062815701	-14631.2427340098	-17472.38789414721	242.6062936559135	1776.3937063440865	3900.4404219473927	231.30857048412935	0.3900257799822767	2.445088292796555	0.14253763014709672	0.08257554563294446	2.606171301850362	0.3336014495907915	0.47613739119102333	0.09731216028736384	4.378780842889327E-4	2.479041221686562E-4	6.321651279306842E-4	4.066446877036033E-4	0.5491037861186882	0.02247248025030962	6.321651279306839E-4	0.25860188044863563	0.7882594646367101	-17450.184951850635	-10125.43149606567	0.0	4.0	-4504.696739925531
47300000	-32100.09461424263	-14624.668434103962	-17475.426180138667	241.0763801656598	1777.9236198343401	3908.622262290739	236.1528678285452	0.4094628554211983	2.4744190600624916	0.1577956625651608	0.09745880116335699	2.545914820361867	0.3149488004259494	0.7745092947385074	0.3056968024552712	3.6803458110018077E-4	1.3874960478719406E-4	3.5362797817373745E-4	3.6446249320389506E-4	0.37102008297670436	0.01710305395413598	3.5362797817373843E-4	0.1703740600291825	1.0095254602153174	-17452.649856944914	-10125.43149606567	0.0	4.0	-4499.104622113746
47400000	-32153.249802836923	-14621.776750728981	-17531.473052107944	232.70780723667468	1786.2921927633254	3876.7338478715865	236.18675500813922	0.3875055385984598	2.6639046811289147	0.15026974160511752	0.0821226534776075	2.4183278613520875	0.2978695238378364	1.0550206721030309	0.35408090568580136	3.6715539668164714E-4	1.1344884679229274E-4	6.273611896291466E-4	3.727574708157648E-4	0.30605984415507165	0.01727332502815899	6.273611896291475E-4	0.6384032164388768	0.9835741633435621	-17508.37140479637	-10125.43149606567	0.0	5.0	-4493.881366199987
47500000	-32129.541092175157	-14628.002499859624	-17501.538592315534	277.52470329091767	1741.4752967090824	4084.442811157518	231.51414338627072	0.389347584838725	2.67002610336542	0.20880631487502943	0.10537441940854671	2.3525585947114784	0.2738869828008239	1.0831802222087343	0.3508564968849922	3.8488716864629305E-4	1.2022508771720636E-4	9.511234323301176E-4	3.758546107436021E-4	0.3222711331961126	0.008428280197161422	9.511234323301184E-4	2.152481077933	0.3867518970562632	-17476.583674250058	-10125.43149606567	0.0	4.0	-4497.37266847185
47600000	-32053.946098806307	-14610.641737361926	-17443.30436144438	304.1883826195191	1714.811617380481	4044.9918051116215	220.7060632641856	0.41634571809555915	2.3811173707351165	0.13866659494417952	0.08766112140421434	2.634056268672889	0.3421529261480642	0.8261511323073444	0.2888795977589087	4.058349288726741E-4	1.5963647703001247E-4	4.611286980304685E-4	3.8409977816212376E-4	0.4146515258582251	0.021595900527422544	4.6112869803046844E-4	0.128820744399074	0.20590850496336452	-17420.825775719182	-10125.43149606567	0.0	4.0	-4485.053936356739
47700000	-32102.319013390104	-14618.458734245047	-17483.860279145058	289.9258844756315	1729.0741155243686	4019.744510007023	229.29866063693686	0.3667009175576551	2.5408604879970804	0.1533440512937333	0.09481580158505792	2.502497304079308	0.34178143748718787	0.7965637670878655	0.28522287442062794	4.4907629163123047E-4	2.121149281056894E-4	3.1053107281456743E-4	4.162561268930927E-4	0.47032972930928657	0.0011200011690522523	3.1053107281456776E-4	0.5072073003341856	0.7779188719332188	-17460.26203437173	-10125.43149606567	0.0	4.0	-4492.535605561303
47800000	-32149.637948973832	-14693.318228717366	-17456.319720256466	311.5051641181989	1707.494835881801	4403.211217148551	252.87692796753646	0.39541058326907425	2.5651865491305474	0.17201785288092816	0.12320558149370811	2.4782528771443832	0.26592655608138477	0.8729006924562337	0.2944587843505318	3.759284501501996E-4	1.5982653350911995E-4	3.548986681166393E-4	3.509250568351226E-4	0.42267440075207324	-0.05328930905182249	3.548986681166392E-4	0.101668419018946	0.5370752558627804	-17432.577103815947	-10125.43149606567	0.0	4.0	-4567.739767902409
47900000	-32102.058157658445	-14649.772360211551	-17452.285797446893	317.67935450919026	1701.3206454908097	4266.206053939733	242.27229825296394	0.37384355895245974	2.5177911655191583	0.15307010603693375	0.0974806225838886	2.533913364985517	0.3239011819220673	0.7423082141822939	0.28766708235518956	3.5996390454558636E-4	1.6843477485804998E-4	2.8649100392799415E-4	3.446297890244928E-4	0.46355146436520517	0.01880280250813488	2.864910039279938E-4	0.6236025534049123	1.1853155555124177	-17425.63413635865	-10125.43149606567	0.0	4.0	-4523.884951986825
48000000	-32177.46983430327	-14692.043412894469	-17485.4264214088	297.5252312021081	1721.474768797892	4405.483676956238	261.10572360926994	0.35717325581437787	2.3671059390422498	0.11016887750111545	0.11787139701778515	2.738490570756343	0.3091899598681524	1.1093035706416008	0.34596139445309276	3.487072955357075E-4	1.0730946615066487E-4	3.325786229312308E-4	3.464016151615449E-4	0.32175819772848957	0.01707076690092863	3.325786229312305E-4	0.1854240275720301	2.2496959194407187	-17463.169450761707	-10125.43149606567	0.0	4.0	-4564.451074241556
48100000	-32155.20396315589	-14685.43365513919	-17469.7703080167	276.1170255878709	1742.882974412129	4256.909200303532	258.2931420914804	0.3841085361812389	2.2465126613481825	0.16509243871313747	0.07407047976732384	2.77664526505989	0.35357061893025077	0.46724133424319164	0.14643874112892213	3.5173628019755457E-4	1.4161814726894968E-4	2.4218335715120312E-4	3.4012608752872353E-4	0.3942536000300573	-0.08126733400874397	2.4218335715120326E-4	0.2776157631398701	0.6103322797817072	-17445.808401081602	-10125.43149606567	0.0	4.0	-4561.276431692461
48200000	-32105.080985267938	-14642.653184043786	-17462.427801224152	263.84752373125303	1755.152476268747	3996.281631163949	248.55515493473894	0.4192716331733984	2.4244781628390593	0.17489607353622116	0.06743248622974807	2.6166956130195143	0.29722603120208146	0.7550613866752747	0.2781483056557572	4.0494836463432574E-4	1.8071582736331308E-4	5.884688930711535E-4	3.986291963919648E-4	0.46183202447432325	-0.004400808214236286	5.884688930711536E-4	8.24444377144624E-5	1.8321344208468595	-17440.434584448794	-10125.43149606567	0.0	4.0	-4514.995119149245
48300000	-32092.896874070248	-14619.728267986018	-17473.16860608423	235.34029421559384	1783.6597057844062	3845.9096604231877	243.56419617728795	0.4386900767601497	2.473526174302693	0.1329845847141875	0.06354322827998359	2.598714362454039	0.29254157348896986	0.5420781824589433	0.15380708278361263	4.1168763273855387E-4	2.0963827347616527E-4	8.554990264392925E-4	4.134127802052922E-4	0.520159451919519	0.060330683159863445	8.554990264392932E-4	1.8952271008209252	2.666226787329796	-17451.415097226967	-10125.43149606567	0.0	4.0	-4488.649932374704
48400000	-32033.11929368076	-14612.870684405705	-17420.248609275055	196.58713620483897	1822.412863795161	3815.084020950399	219.96779911956017	0.37382080382454336	2.5033051552414936	0.1570081781883691	0.1015641010605975	2.592059535729804	0.272242225955214	0.9824913269275124	0.36921707552711003	3.7044062739618853E-4	1.8845700792480516E-4	4.932939809203825E-4	3.6257906401149394E-4	0.5000072124569874	-0.05665144292082889	4.932939809203819E-4	0.3831710616172701	1.125276847984803	-17398.59730146631	-10125.43149606567	0.0	4.0	-4485.964784926988
48500000	-32016.77824201738	-14602.21556766353	-17414.56267435385	192.64356265625293	1826.356437343747	3725.498256344098	204.85776741171676	0.36582083285020756	2.4962664875986627	0.14661124335547693	0.08469314898729044	2.6309928465440735	0.27561544066431093	1.0036602330730942	0.33347319881255905	4.027842528496002E-4	2.431290292051255E-4	2.481191885972026E-4	4.049775606086632E-4	0.5809861867072563	0.015238021786756673	2.4811918859720273E-4	1.0583709939575932	2.9196998463607846	-17391.062174527073	-10125.43149606567	0.0	4.0	-4474.016971150277
48600000	-32075.055739675354	-14631.213839795146	-17443.841899880208	272.61085768813246	1746.3891423118675	3992.7359581322853	225.0647196930973	0.3639800833171333	2.461256062878609	0.16456062385018863	0.08657480780237253	2.6174183159032087	0.30621010624851064	0.9613503841723648	0.31332694368345715	3.948137367364292E-4	1.629316011854564E-4	2.6332895018716464E-4	3.893546582919755E-4	0.40714696581966914	-0.018105206534020844	2.6332895018716507E-4	0.015654802816095614	0.4031573628509168	-17419.659946668668	-10125.43149606567	0.0	4.0	-4506.4119620161855
48700000	-32057.3859032058	-14652.336380632758	-17405.04952257304	242.77684372987343	1776.2231562701265	3991.7161812937297	245.06250536703567	0.3956467315985642	2.531130996775613	0.15443920490912802	0.09987499242742442	2.467813123138855	0.3510949511504394	1.326501711113571	0.4008810100921497	4.0818367306443026E-4	2.0779371638524822E-4	7.340981285327477E-4	3.908489655336203E-4	0.4925925800246086	-0.04743835022567445	7.340981285327491E-4	0.12070486098654937	1.778101521339268	-17382.74045637324	-10125.43149606567	0.0	4.0	-4522.7775449543315
48800000	-32116.896315269747	-14637.572497695386	-17479.32381757436	266.2619737223582	1752.738026277642	3961.0405925233454	204.52424840729282	0.3402890041930003	2.478322983730642	0.1395462607518712	0.06901924112987719	2.6577449576270156	0.3150775525676178	0.6116820695092009	0.25243265505581736	4.1130809547055533E-4	1.7467285105398112E-4	5.556057790108097E-4	3.9357366582830724E-4	0.42659087732331674	-0.0019068086985503936	5.556057790108106E-4	1.3260110567794683	0.9636785183064548	-17454.733887688464	-10125.43149606567	0.0	4.0	-4510.090788577739
48900000	-32103.137665974413	-14652.459418680877	-17450.678247293537	271.47384206711644	1747.5261579328835	4056.49424615213	255.52547669589688	0.4340137172793751	2.3684808603188876	0.16498755404517318	0.10756101059293229	2.5980033128659445	0.32695354489771067	1.538453184859945	0.4543544282955352	3.8759932906426756E-4	1.9077331947784916E-4	4.761584323420448E-4	3.6685782457788964E-4	0.49369139597321154	0.007267543164887312	4.7615843234204445E-4	0.3717645926299234	1.0700324193923942	-17428.214397784774	-10125.43149606567	0.0	4.0	-4524.206184474348
49000000	-32059.694787649358	-14639.664342988866	-17420.03044466049	309.21265487323956	1709.7873451267606	4268.892965084817	238.89021806605717	0.3879099000278555	2.473581954702416	0.17322873920309526	0.06146098139760652	2.6457486857281998	0.258069738940852	1.1143572767912213	0.39705081393445946	3.940308578665262E-4	2.230373153685528E-4	5.244772069580829E-4	3.5361640670495315E-4	0.5557438715321245	-0.010349330840303232	5.244772069580824E-4	0.5000498923229237	0.8158390053197141	-17396.27620947665	-10125.43149606567	0.0	4.0	-4512.029726920741
49100000	-32036.02014112354	-14586.569715948594	-17449.450425174946	268.83096883331376	1750.1690311666862	3944.2224737255665	200.84351126102342	0.3613931893454212	2.5993380587722763	0.14792196703481245	0.07146926786860677	2.513639663515212	0.3062378534636989	0.9017105265662222	0.32755955555987787	4.066187331311027E-4	1.8262987039962847E-4	8.592009975528466E-4	3.685226127602763E-4	0.44913478010454305	0.013983613886657977	8.592009975528463E-4	0.0786577151471528	0.028161095372286227	-17427.007788497565	-10125.43149606567	0.0	6.0	-4459.329774208704
49200000	-32027.750811425798	-14569.06457799354	-17458.686233432258	235.88022321699316	1783.1197767830067	3752.839487387613	221.48499557739578	0.4252184614936091	2.3192407804111705	0.15355973878524526	0.05360411725975437	2.7187321196482546	0.329644782401993	0.8173131510549022	0.29575795410233724	4.2756272044744686E-4	1.8954898530270295E-4	5.417667769705656E-4	4.130205346129537E-4	0.4336507410487394	-0.014160241602758918	5.417667769705661E-4	0.2122482267655146	0.6588560933589552	-17440.350660660803	-10125.43149606567	0.0	3.0	-4442.64196459522
49300000	-32107.593489006995	-14657.749388427459	-17449.844100579536	253.63788376596855	1765.3621162340314	3997.712117875046	227.64564194554274	0.41480524219184767	2.4383684419879184	0.16165566764930236	0.06118023029106241	2.6089498414712153	0.3150405764086815	1.2751207635476964	0.3806707025956943	3.6881271411808367E-4	1.577356906450731E-4	1.458654426468416E-4	3.7805284522823775E-4	0.4222581536100759	0.013444391598594691	1.458654426468414E-4	0.2987160628999716	0.41618160546627436	-17430.83080407521	-10125.43149606567	0.0	3.0	-4532.913420443814
49400000	-32153.13500334791	-14667.889414170735	-17485.245589177175	308.19661285998933	1710.8033871400107	4175.341873897298	247.74595648458202	0.3828787200158131	2.416839489322095	0.14637192211335437	0.05579977878451105	2.6861435404283136	0.3119665493359398	0.7381019545380437	0.2919188192118222	3.7718630608008603E-4	1.5755029290790033E-4	4.0006697127053733E-4	3.545006340014448E-4	0.41556423809905946	-0.02832721843258616	4.0006697127053793E-4	0.6334149758049438	1.8481948592385165	-17462.047124630808	-10125.43149606567	0.0	4.0	-4540.61617068755
49500000	-32216.909626956498	-14710.26987793671	-17506.63974901979	285.0595823418921	1733.940417658108	4280.268776905895	247.94783392065142	0.3651769579736783	2.589640536556187	0.17354458778551213	0.06617627337129256	2.497243768557606	0.3082178757557521	0.6828836212162284	0.29135089322778146	3.5384389674803554E-4	1.2360654760842885E-4	3.9966185603989885E-4	3.4266442181671243E-4	0.34989372355642806	-0.015596819524912512	3.996618560398992E-4	0.9339891557658138	1.0847885613840693	-17487.39470214156	-10125.43149606567	0.0	3.0	-4583.646549383851
49600000	-32185.19671664739	-14692.27208022638	-17492.924636421012	340.30289942765677	1678.6971005723433	4464.41774269239	251.7213678819553	0.41663360049387343	2.6232706387913036	0.15094122853471484	0.07196716118408508	2.4150769306004616	0.3221104403955879	0.6092090945600255	0.2697012153360831	3.508767276704052E-4	1.4712566357814579E-4	5.034605745647746E-4	3.2310104760460045E-4	0.41664278262972504	0.0017081075561663933	5.034605745647738E-4	1.1832602353698567	0.3615527527389087	-17469.1490935241	-10125.43149606567	0.0	4.0	-4565.596869169824
49700000	-32198.720228728005	-14714.214935700638	-17484.505293027367	361.5379654434743	1657.4620345565256	4491.757779450066	256.5550139979867	0.3845301892823449	2.4472280744250403	0.1651064969731548	0.10243101427627523	2.545792025596716	0.3549121994464956	1.0594837288875794	0.39056112589651837	3.3776106028877555E-4	1.294752601645348E-4	2.514263524396749E-4	3.104968970900152E-4	0.3878933780210372	0.02507320208793311	2.5142635243967484E-4	0.4949921466829532	1.5785211055879769	-17459.582044533305	-10125.43149606567	0.0	4.0	-4587.631470275615
49800000	-32197.749273979287	-14735.07902923513	-17462.670244744157	361.5623455137505	1657.4376544862496	4655.080986689954	258.6768977396388	0.385106906125859	2.393884423776182	0.1705130251646619	0.07234908005503984	2.675968044302482	0.3021785205758042	0.8297808695736235	0.30754348366486817	3.5546284567785583E-4	1.1097674639312344E-4	8.398522773382268E-4	3.346080246425185E-4	0.3161469592940807	-0.02214003839698846	8.398522773382273E-4	0.3346999073129328	0.237255906061025	-17438.27141968532	-10125.43149606567	0.0	5.0	-4606.937680483328
49900000	-32211.71389799886	-14714.379340421936	-17497.334557576924	314.09586503919365	1704.9041349608065	4381.227126806356	261.97089011671267	0.35390221592983384	2.505284816618371	0.12474353895601202	0.09070630807892696	2.5723764496586385	0.35298667075824486	0.781016987612905	0.3221946019416416	3.5349413745632235E-4	1.2929434550430497E-4	7.596098763891444E-4	3.530466634178759E-4	0.3670318628148751	0.010911644141499723	7.596098763891439E-4	0.3979778385574381	0.18393849647655897	-17474.22282321214	-10125.43149606567	0.0	4.0	-4586.9927345294045
50000000	-32178.184120139093	-14703.702987619543	-17474.481132519548	312.8295827263389	1706.170417273661	4325.275157073998	239.25721122074685	0.38960495641924875	2.5812521624405447	0.17971118280701928	0.0736431089170673	2.415756429068838	0.36003216034731	0.8363308278707199	0.3020541474033391	3.565298157404016E-4	1.4621274980147802E-4	8.958942355243144E-4	3.3525784483393306E-4	0.4281990039482531	0.02905122635819738	8.958942355243138E-4	1.2760280669683937	1.191606232269959	-17451.36006301758	-10125.43149606567	0.0	4.0	-4573.770725142981
50100000	-32109.59136272477	-14663.50452111126	-17446.08684161351	311.9335002620731	1707.066499737927	4186.50914944212	234.5299450989001	0.4121239062110421	2.5054410842167374	0.14393854710417556	0.0851505469803974	2.5581568977990905	0.29518901768858596	0.7866332088199863	0.30687806000334444	3.8398630675260585E-4	1.7012956387590055E-4	2.849636458559991E-4	3.6041480297275874E-4	0.42524987061654335	0.014530244707956002	2.8496364585599916E-4	0.060120362596511705	4.0122252022094544	-17422.89209790883	-10125.43149606567	0.0	4.0	-4535.206367642843
50200000	-32122.64918161707	-14625.116916556795	-17497.532265060276	261.9144333617054	1757.0855666382945	3808.4741419667557	215.62737934251172	0.4609273084124288	2.4910398170235517	0.14136912154791093	0.08495034411857114	2.5093853958174295	0.312328013080137	0.6577759189023594	0.28151517167340956	3.673504336439895E-4	1.5560330447126806E-4	6.016530447392109E-4	3.722248087815312E-4	0.4193981870265206	0.05159253954179107	6.016530447392112E-4	0.6058302758504874	4.442041246440728	-17474.767332824435	-10125.43149606567	0.0	4.0	-4494.849014179946
50300000	-32142.434760480755	-14637.449120671323	-17504.98563980943	252.05134962959966	1766.9486503704004	3920.991963398989	235.91291911987742	0.4125882831049545	2.540701218417657	0.13142365413433305	0.07209923425982634	2.5147804597808263	0.32840715030243117	0.7240974494918159	0.2665129860045068	3.7194817725815524E-4	1.1652340404241111E-4	2.257732505508148E-4	3.682493496182365E-4	0.30591361599996303	-0.00849526813202144	2.2577325055081457E-4	0.47247371462459636	0.1756669368768135	-17478.70040159477	-10125.43149606567	0.0	4.0	-4513.218247983755
50400000	-32079.570288113235	-14589.619017760971	-17489.951270352263	293.51827507345854	1725.4817249265416	3983.956945471497	217.21962536082918	0.4064181041991248	2.4339728627283557	0.10593224017036297	0.0887302046474508	2.679155901611841	0.2857906866428934	1.280460555989594	0.40524448998078816	4.132689131531302E-4	1.6987804761201634E-4	3.1920266127970475E-4	3.6812051371626684E-4	0.4085429350736595	-0.019776960367781756	3.192026612797056E-4	3.0075597001873995E-5	0.22107096880117671	-17467.29954708495	-10125.43149606567	0.0	4.0	-4464.000489276276
50500000	-32158.895652766576	-14625.10813006041	-17533.787522706167	314.59017178386773	1704.4098282161322	4017.020669078249	229.08727930551098	0.4192940893466837	2.472994152144355	0.13292734480629365	0.08685804523859453	2.637495065530125	0.25043130293397703	0.9723897184980435	0.33961489999509487	4.200836046103435E-4	1.8080680335871274E-4	0.0011074374628241316	3.8078984602016314E-4	0.4155937259823178	0.010269283125389935	0.001107437462824131	0.6671284562160555	2.9679952266364564	-17510.86688618929	-10125.43149606567	0.0	4.0	-4492.798643647783
50600000	-32068.621547384606	-14575.641041819872	-17492.980505564734	292.1107467072524	1726.8892532927475	3929.683491370011	211.03188991650086	0.3821008242698597	2.7019707830870523	0.1370892213723513	0.07783173123526511	2.412349046365424	0.28865839367007656	0.7712207242430406	0.2586876205757309	4.109368417586028E-4	1.4969723001921043E-4	4.2298124543618245E-4	3.935061548832496E-4	0.36837964578464555	-0.023733377348331034	4.2298124543618213E-4	0.1918364623098449	1.6462510875028855	-17468.951471646564	-10125.43149606567	0.0	4.0	-4448.942429811642
50700000	-32080.70253419554	-14577.402687504258	-17503.299846691283	229.62358519126326	1789.3764148087366	3685.489883853788	217.70311155607666	0.4068001285581738	2.585951170160597	0.20442562439618447	0.08978279578054452	2.3926586383579243	0.32038164274660347	0.8848858494476277	0.31001583157491575	4.309915152017683E-4	1.9258997613368656E-4	4.990272633405814E-4	4.113285649931875E-4	0.4251909644670594	0.010589827524947828	4.990272633405818E-4	0.6282074928926037	1.9662283521525385	-17480.935203517467	-10125.43149606567	0.0	4.0	-4449.367958301354
50800000	-32111.883177329833	-14600.588713157002	-17511.29446417283	255.86560112067048	1763.1343988793296	3874.317905748231	216.34260331407233	0.3756830902801633	2.562297036873881	0.19672168273895865	0.08991966330413184	2.480743647279234	0.29463487952365996	0.8317985816138057	0.31162030140491137	3.7081033639492955E-4	1.5452240929597676E-4	9.618620819783838E-4	3.5701372130844596E-4	0.3989844870245007	0.002146989281334683	9.61862081978382E-4	1.1543956150736994	1.0661445719331624	-17489.07560120256	-10125.43149606567	0.0	4.0	-4471.101875362302
50900000	-32156.355988190902	-14589.734981432082	-17566.62100675882	277.6150918430964	1741.3849081569035	3924.9716750861485	207.91893757323243	0.39733049916705915	2.51576691304641	0.16203770024962177	0.1046897064484606	2.4992202719472933	0.3209549091411847	0.636536230567308	0.23457440120035797	4.0033643747600193E-4	1.3272146765617508E-4	7.487919158202555E-4	3.857170792124433E-4	0.3320672667230284	0.0012723876809388939	7.487919158202553E-4	0.32919829511018983	2.6113199256759803	-17543.990053041434	-10125.43149606567	0.0	4.0	-4460.7112582762575
51000000	-32124.76539665473	-14630.161863767758	-17494.60353288697	307.02146435189667	1711.9785356481034	4140.219517787167	226.83559199168286	0.3074849883184422	2.606008340979552	0.13807736116768765	0.09093993310364079	2.533624093909428	0.3238652825212774	1.0670222014419877	0.39997271016073443	3.8103274859319937E-4	1.5853558612480924E-4	6.081938850020327E-4	3.5801525189027176E-4	0.4064575414595589	0.031725415650569806	6.081938850020328E-4	0.04664670862204497	2.1925666379553506	-17473.187159208766	-10125.43149606567	0.0	4.0	-4501.488083073791
51100000	-32114.253406727705	-14636.543596069594	-17477.70981065811	225.95523072684963	1793.0447692731505	3980.0436396111654	229.15985742966635	0.40282131891410483	2.4335017898595273	0.15187554035533152	0.07217242717686667	2.611105833075145	0.3285230906190527	1.390821040386713	0.39459243627598917	3.8551577054359834E-4	1.435715656075276E-4	3.929020592466561E-4	3.716617008566937E-4	0.37253191608671926	-0.021241809862694597	3.9290205924665694E-4	0.06019258583802875	0.8064865192624743	-17455.413333307384	-10125.43149606567	0.0	4.0	-4509.75524324077
51200000	-32120.839825213723	-14651.528415595916	-17469.311409617807	264.53638666231	1754.46361333769	4076.757661438786	231.74696264053773	0.41426541296819275	2.5785436503003187	0.13487938442852512	0.06861238551818132	2.5033240844176863	0.30037508236712535	0.8327746178288823	0.29199800813660487	4.096652572633848E-4	1.8929149460376372E-4	2.1491899167961143E-4	3.804570232670316E-4	0.46275911395321506	-0.027734719914943896	2.1491899167961162E-4	0.3192752619779663	0.9179014395814975	-17443.912893345765	-10125.43149606567	0.0	4.0	-4526.321432550417
51300000	-32106.519736188384	-14621.371284519892	-17485.14845166849	277.60354931934387	1741.396450680656	3962.8777172905334	226.40223776908226	0.4015933780620584	2.2805998195323913	0.1349517820804027	0.06626866935029248	2.836229402164534	0.28035694881035034	1.0867575233745521	0.3717623401317319	4.076553472964677E-4	1.489138539558252E-4	1.8837465311565864E-4	3.927015064095155E-4	0.3657139607687222	-0.010523476018247196	1.8837465311565942E-4	0.644281899255591	1.8132856124753352	-17459.351555851983	-10125.43149606567	0.0	4.0	-4494.683725273845
51400000	-32044.49232148147	-14583.809129810496	-17460.683191670974	255.81380009815592	1763.186199901844	3832.294930809904	211.8621365286046	0.5043605172338232	2.48741293867234	0.13137213721773844	0.07994273066659234	2.518475441862181	0.2784362343473536	0.7169963533347776	0.29019366711665334	4.221075394101246E-4	2.337393472033676E-4	4.1339326650592206E-4	3.9519419367809057E-4	0.531137766505047	-0.005535031578739218	4.1339326650592206E-4	1.149268741147825	1.2832520366188442	-17437.204704182415	-10125.43149606567	0.0	4.0	-4456.6684622089915
51500000	-32103.43051379019	-14605.091967383134	-17498.338546407056	282.3157961029579	1736.6842038970422	3966.231930634608	222.09587924495534	0.4811306608342666	2.3573779433290514	0.13637765597975635	0.09065533736133956	2.6651265816328906	0.2693318208627215	0.7321241528572919	0.26146303872637056	4.119116402878326E-4	1.9013765618623317E-4	6.832371196188977E-4	3.9293807323106044E-4	0.44750156207105884	-0.019656179378414962	6.832371196188976E-4	0.013122137134344253	0.6872543605361673	-17477.962043866082	-10125.43149606567	0.0	4.0	-4478.25977438262
51600000	-32067.279243811652	-14601.531859926183	-17465.747383885468	285.08794025032813	1733.912059749672	3974.52859082476	228.45320352415038	0.4354606444418438	2.4249316892393638	0.15794939027876423	0.07172173652274266	2.586580461502466	0.32335607801484684	0.6528489111944574	0.22944223980955136	4.0917560881282623E-4	1.945666080733995E-4	6.464938278086874E-4	3.768628271399475E-4	0.46610391401189544	-0.008774189930905545	6.464938278086876E-4	0.5380110678123448	1.1550121714069272	-17442.31516014949	-10125.43149606567	0.0	6.0	-4474.018221807232
51700000	-32043.4000532651	-14616.553953329741	-17426.84609993536	287.9218115732955	1731.0781884267044	3992.671345577962	218.86117503347816	0.43016356592215627	2.419604726072679	0.15247949625268925	0.09864692213694584	2.630817165967629	0.26828812364792803	0.7911505969822579	0.31030630247996227	4.0358849912333676E-4	2.212632519936827E-4	7.572538654800443E-4	3.894419086203507E-4	0.5400045930240579	0.01675393452927574	7.572538654800461E-4	0.7758362637444841	1.0876250103661504	-17405.210294215947	-10125.43149606567	0.0	4.0	-4488.129375026975
51800000	-32111.528114513225	-14633.706709137476	-17477.821405375747	282.43923055090215	1736.5607694490977	3945.674862692196	228.97474254481003	0.3532466084526682	2.3407510272047474	0.16520642379332534	0.0781494622636977	2.737620280395984	0.32502619788960496	0.9461164611979315	0.3448846197690392	3.8239608125778003E-4	1.356976186179929E-4	8.04953607563726E-4	3.7358856103772377E-4	0.3455645993482118	0.027140281104125058	8.04953607563727E-4	0.16717789997751895	0.3290820496487289	-17454.946338982303	-10125.43149606567	0.0	5.0	-4506.22903514961
51900000	-32105.09504164823	-14649.71292064431	-17455.38212100392	241.4996369901806	1777.5003630098195	3989.59339263097	233.22243566478733	0.4199163108958568	2.4815646438851315	0.15988309317417929	0.08271991926143162	2.5724128665017694	0.2835031662816584	0.7147013322584139	0.2728601964554347	4.008494890115407E-4	1.767352909073162E-4	8.061824171380734E-4	3.8730854852865305E-4	0.43322565928777695	0.029134761791725677	8.061824171380739E-4	0.49064899317929256	0.8110186621346333	-17431.31834940593	-10125.43149606567	0.0	4.0	-4521.7302365154455
52000000	-32141.36434749201	-14647.757793943943	-17493.606553548067	206.77163520453888	1812.2283647954612	3914.0608535495867	238.26780460249537	0.45368424500082927	2.5410444229324938	0.19699288555232713	0.08225245107068763	2.440034295735224	0.28599169970846927	0.814606077733537	0.3129482560717347	3.828918627616388E-4	1.544969205677933E-4	4.2629333788919515E-4	3.7682501066087665E-4	0.39035971236716455	0.017934633967085042	4.262933378891953E-4	0.09122743696549432	1.3839835585443976	-17471.336658046006	-10125.43149606567	0.0	4.0	-4521.351181461996
52100000	-32156.260632980702	-14658.189066449366	-17498.071566531336	278.4652616450625	1740.5347383549374	4196.263947242452	245.03948028212875	0.35470621903828714	2.5395887927194813	0.18984306376867494	0.07725482779711798	2.566672773730362	0.27193432294610814	0.9791807353641112	0.34603033685170886	3.600909803525227E-4	1.4230787577933183E-4	3.302290703729052E-4	3.4715345859419425E-4	0.3935826703924238	-0.005613933842504497	3.3022907037290545E-4	0.1289727959736312	0.45661529399009526	-17475.354717734874	-10125.43149606567	0.0	4.0	-4532.813362713287
52200000	-32103.963136869635	-14641.02831640912	-17462.934820460516	278.17093628022036	1740.8290637197797	4180.663273161432	225.0378597992564	0.4142783832234483	2.321146467504338	0.17320877144363175	0.07567506086887359	2.668193801895453	0.3474975150642886	0.8607165625376859	0.3020174396588334	3.900561088621803E-4	1.6498274337394344E-4	6.885220723355931E-4	3.609726895940182E-4	0.4167693345195895	0.03809391618622914	6.885220723355939E-4	1.384874398007042	1.2100709156488503	-17440.853562441236	-10125.43149606567	0.0	4.0	-4511.941787385949
