# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Nov 26 17:53:36 CET 2021 [seed=1637945613932]
# N_all_years_sea_gamma.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
176000000	-13948.151646282771	-7221.996263396618	-6726.155382886153	44.64063542284623	1973.3264878648251	1528.792661607367	2.903135012161365	4.00214702836968	4.449916417256786	5.307222785680391	4.235706160141361	4.447296562715386	3.9558577317855175	4.770182543982749	4.921204813319146	4.690333148612152	5.139613281568906	6.0821395914678	7.076493601505966	6.26248441275007	5.557270524202535	4.982936359424917	4.685449684210641	4.527539571652877	5.382153036470292	4.859706484798731	5.0220878039881995	4.748966801108536	3.8816614385279014	4.238157463413593	4.283793479666521	4.640928359426879	4.173167790443822	4.129065049507903	3.6579894700629736	4.198646866776151	4.511689010600523	4.490252865533751	3.313744097376386	2.8418383102560694	3.3735540033895646	2.66599138193955	2.9357031377846114	2.529208847546855	2.9776924036940313	3.0936207553981383	2.497059543548876	1.5513400345315334	1.2517547676978475	0.5580602291772835	0.9342284841013427	0.12642022284373278	45.0	0.2844707739601322	1.8227948806514382	0.1580129871223083	0.11010833594257038	3.366280445906644	0.2583325764169397	1.0228984610263614	0.5559683167763638	2.897874784685951E-4	2.0100295509634453E-4	2.827002033779269E-4	0.7111622719546205	0.005989597906799189	0.09326734739332401	-0.02869683935960011	-0.02869683935960011	0.17098707996900225	0.22724147844428147	11.305676298309043	1.8974367925519828	1.897436792551983	6.166842775618003	13.900772959193517	0.7464128280907564	142.58643626249875	261.4037930862827	-43.8715174242821	-6627.484809079606	-4585.756234530383	-98.67057380654742	-1985.624972554296
176400000	-13987.920903977247	-7266.471108877733	-6721.449795099514	36.315366427531075	1981.6517568601403	1502.5741487999771	6.597874043468653	4.7502086380428015	4.649588705080753	4.688544115124675	5.017974223458823	4.675329466454404	4.443014008167418	4.159989619487632	4.771384169310066	5.419645224328785	5.718471211666842	5.152506580932526	5.383651797364732	5.369901766819271	5.607435630656049	5.485422043476678	5.158227337306101	4.745211503780649	4.355855409683297	4.5960256653106	4.635036745062605	4.605767166105462	3.7346990422342032	4.207980514814687	4.599779301320101	3.743267495224963	4.071817010150204	4.057107596420158	3.6546789209686663	3.7072373659133864	2.964558665390968	2.9199084284248906	2.2246187127748653	2.0230152172983664	2.3184516064722693	2.027627880962618	2.1657617127475826	2.096715082384322	2.763747534163381	2.6707816609211195	2.659341183735919	3.155842406750433	3.360820382320659	3.140715424748884	4.041225387060601	4.324318616985316	45.0	0.34972994489638465	1.9541719342455202	0.19593818239393945	0.0861698484116677	3.197105049799503	0.2168850402530154	1.3513354410838199	0.5948295280446128	3.1774692770821606E-4	2.100002158721447E-4	3.133880096012014E-4	0.6570602362868602	0.022870564051959932	0.09094929945626153	-0.023498034165035632	-0.023498034165035632	0.1990517123217892	0.17464207904744997	11.341036906686746	1.3388082402900463	1.3388082402900465	5.181866308707248	14.470849677261262	0.7023280599625971	136.6580662144464	299.0899572090903	-35.307538684001194	-6621.2800769310925	-4585.756234530383	-100.16971816842165	-2009.318089369746
176800000	-14102.418754351014	-7359.09064105617	-6743.328113294844	35.51256144364984	1982.4545618440213	1614.8388072998364	2.65674222289218	4.680820157041566	5.0325750630298	5.64022596480101	5.5795841104150385	5.166947451029926	4.535559162720016	4.4573825918942225	5.119494882698403	5.287110375009404	5.242224689552523	6.299832021140857	6.233321967000759	6.386529842345678	5.834889830870914	5.336073989444116	5.525550124848901	5.57083410585633	5.12874662456295	4.769795821973824	4.840248509074264	4.410097931946813	3.865518697951682	4.161170836994653	3.928079175669852	4.4186046268392305	4.128575583362995	3.792137162710323	4.440704993869829	3.799937392213479	3.255454709313109	3.65257508405008	3.0154549528131183	2.617734237425788	1.9696227511269349	0.616015731692785	0.6918180963280647	1.5208041109629846	2.0202622819538467	2.2097458719902106	2.2728086461446537	2.443173113621527	2.7857495160555654	3.154556203471629	3.654550276511181	3.691581429112614	45.0	0.4130167637681126	1.845349056641981	0.2078256839217778	0.15130836075398132	3.135318275156586	0.24718185975759444	1.2259667174364206	0.5659643697102357	3.1077966483942897E-4	1.6238563725345747E-4	3.040174137951461E-4	0.488316214922068	-0.011781738607482774	0.10930215915688574	-0.01900378887261795	-0.01900378887261795	0.15665660562667583	0.14522837241852182	9.34607069586831	1.1337584749927643	1.1337584749927643	6.52092328060345	12.553147614211621	0.7172243242456863	176.50536832820225	252.97516618582202	-30.688055757236274	-6659.3182155133845	-4585.756234530383	-84.00989778145942	-2058.784024206894
177200000	-14103.891595790148	-7337.441734378458	-6766.44986141169	45.0623847982692	1972.904738489402	1629.2442961857746	1.5565632610443028	3.604000304555246	3.884567291755357	5.569114535617396	5.163122340283079	4.598541039809732	4.035308524869913	4.291532812932163	4.894434418426922	5.328762284699699	5.190894980895514	6.421721392598324	6.938659787663645	6.273076593260787	5.858959915754661	5.305844330479703	5.183776193940406	5.441418416447531	4.838522066203708	5.7541289692460795	5.681180496236617	4.85492858467112	4.298593992556936	4.241453586363633	3.981550853522124	2.9911166315851676	3.9131219179242915	3.8103527759916758	4.4305588621122824	4.491100628524678	3.885749693701838	3.3771103989826483	2.1930136742713096	2.0933582103423682	3.063744493350697	4.4918084497655935	4.4174439594428065	3.7405983495682014	3.2755049226140094	2.487800058531657	2.147189015940005	2.4545532458812076	2.1107346590290232	1.9248306172659688	1.4858520276658023	1.9728378354887028	45.0	0.4258536055565715	1.9438262742840897	0.23155758222383277	0.09237135999809945	3.074836907267088	0.23155427067035467	1.403982497566776	0.6128565865055614	2.5952232547286783E-4	1.7826758802482045E-4	2.5446618188556473E-4	0.6962631005586231	-0.035420389342773674	0.08973216978008659	-0.01317015169140957	-0.01317015169140957	0.16739006263617795	0.1074612421967165	11.274471947289996	0.8870688226521923	0.8870688226521922	6.043864343093894	13.058111506060262	0.6790094370372711	146.1956257985796	272.71930478817245	-21.457394523130475	-6653.690938764474	-4585.756234530383	-112.75892264721632	-2039.6598997649114
177600000	-14143.326013576836	-7360.66762895871	-6782.658384618125	40.1131443128612	1977.8539789748102	1689.7935771539724	7.694870018430393	5.612852163206447	5.240829167141833	5.75895811953475	4.95563607785852	4.0826818584645626	4.8307570061654195	4.403843923681883	4.57036301226975	5.219447125732003	5.495521543682919	5.421875364656821	5.824891294731583	5.5271739708227425	5.361183789345867	5.610746047046411	5.44162257034843	5.316110893455119	5.426999263293093	5.255805203734545	5.155775578945612	5.435200814139547	5.1920582671410935	4.981412896402706	4.441933460363209	4.322223830449959	3.985653689157128	3.4055114285403967	2.9322268781725254	3.015074874005976	2.6659143683841426	2.426893179630916	1.818622317457987	1.9620530142734809	1.7489841278943907	1.7635410261936033	1.6590550014087593	1.0946188496329068	0.6700933269376417	0.8318001186029648	1.4577180946257389	1.5267106149956606	1.8862708114955624	2.6404211050274555	2.5172794889020467	3.0627256028720615	45.0	0.398205895508128	1.7511317460748914	0.1848601472845255	0.184775506881275	3.177806060922184	0.3032206433290321	0.6251540078061666	0.5024940940688849	2.74799758582736E-4	1.4981430282129418E-4	2.7056134320107726E-4	0.5091027542601118	0.013935393579647888	0.08199288625045408	-0.030155117559357396	-0.030155117559357396	0.15553499209868552	0.26702927890619466	13.132594903569196	2.5461469334519853	2.5461469334519853	6.923068214890418	13.16058638420984	0.7525272219303661	138.55105255833354	262.82203067105263	-50.9559239701251	-6638.30221308715	-4585.756234530383	-144.35617153097388	-2065.287257468492
178000000	-14100.81136869504	-7349.33135933412	-6751.48000936092	45.31477660163029	1972.652346686041	1688.9308528747647	6.1037199311040125	6.365107845547907	5.803029560515743	5.758534674334945	5.54435556371127	5.397362217003592	4.543425527049705	4.278639352981758	4.249669078812517	4.620224041806458	5.3405839394504095	6.044688044389472	6.108276465837554	6.176245147824613	6.038137816440544	6.236762683309098	5.603642299641233	5.365894864200182	4.894731097864259	4.923600394576868	4.8230628172148196	4.8086512689761145	4.412952710308552	4.753502419546826	4.899073562421577	4.57398867818883	5.019986766354793	4.419282360438434	4.191444855736475	4.291018769354748	4.113711292747672	3.635349259912221	3.4023155785372228	3.2374337300587834	3.0398221896350925	3.028530296581386	2.9210259175432536	2.855694882571007	2.083642023522871	1.7169720804932727	1.6434131674159707	2.5970577426479213	2.3295996374438324	2.142061850482901	2.3065910033431702	1.7474722158569367	45.0	0.30970928087999	1.823853780182267	0.17683927893067425	0.05310798919925121	3.42254255193593	0.21394711887192758	1.5248602027670577	0.5953035474215537	2.775435382185195E-4	1.8351855731185945E-4	2.7660875603622274E-4	0.6291267738655245	0.01950801910268545	0.08171198138029487	-0.0223413923654392	-0.0223413923654392	0.16568360906473142	0.19201165545531892	12.70657957293726	1.7134023182145632	1.7134023182145632	6.266641578681667	12.8581827966062	0.7646643932021773	138.0058864027083	279.8281591650659	-37.733066862170986	-6638.611346917932	-4585.756234530383	-112.86866244298815	-2058.184204667208
178400000	-14069.630301347734	-7315.877032679963	-6753.7532686677705	38.68935308333138	1979.27777020434	1663.1919640700646	6.04510830140521	5.663209072508897	5.239413066590799	5.186536651076812	5.185973033218115	4.6966946433775165	4.489990211599887	4.757408901206043	4.730780145315935	4.666641183562274	6.014457424035054	6.08663556344115	5.873673428693096	6.193190139348646	6.212841170672255	5.50688517640285	5.3208221268383324	5.721557338995059	5.616278260061577	5.8199043749668595	5.315057918989407	5.150003283306825	4.392059661605286	4.551968870972687	4.315561624748912	3.990426487572944	3.3742207103061572	3.666394058425261	3.4147151868085626	3.227000275476249	2.718153547126428	2.322826027860252	2.068481437379428	2.0214272599089522	1.43080318994542	0.7269444373980561	0.592296883583499	0.19412917838291976	0.5719415958139359	0.5289077676592271	0.6044174821689486	0.871027576934935	1.225240901916245	1.1870519948639044	1.6044200955647567	1.4171679786044342	45.0	0.4537393895717171	1.9964736049710432	0.16600009606432728	0.18955137359141322	2.908786122032766	0.28544941376877375	0.9776198808402173	0.5436102294988583	2.8416031464156307E-4	1.481617837457934E-4	2.8713824465394336E-4	0.5128742363620061	-0.048230548130619416	0.12688089641242617	-0.04190322763528784	-0.04190322763528784	0.22469598854899003	0.24817138104074704	8.39867329525391	1.566256350182712	1.566256350182712	4.7425465993336315	12.421688264410113	0.6179116828140094	211.0272873071535	373.7125625134595	-69.69311147160938	-6666.76164683859	-4585.756234530383	-86.99162182917965	-2052.3588031658032
178800000	-14108.283509955581	-7352.28816692072	-6755.9953430348605	43.168977232656964	1974.7981460550143	1751.4607228254724	10.79056685360688	5.046822839715486	5.139830271101663	5.172768927814069	4.840131698041033	4.746339968030515	4.586807693802813	4.441575704706244	4.474839475331531	4.819044945570197	5.4905500047974485	6.090810451570132	5.902115241356164	6.395561692775911	5.815142300618286	5.649516461319215	5.227364623813801	5.173697083505551	5.1546639098979785	5.989605401574838	5.657408096350266	5.077924568544584	5.133467577475261	5.158309418369278	4.925687128725837	4.330048779043859	4.204069452227031	4.676856457924912	4.095962692010085	4.006110197674449	3.5349633290603917	3.9816799015467237	3.7380403195052287	3.0923479071957707	2.892760343064588	3.068046729753437	2.4109933244612125	2.957531856023425	3.3502469313532597	3.6503371361177486	2.4193561267170294	2.430959532793215	2.3568052251260463	2.043904520991962	2.369804141229765	1.8539649604934512	45.0	0.42562004017952515	1.9162685753060769	0.25045535830864996	0.13744846446119213	3.0558688542026546	0.2143387075419487	0.6948007735024977	0.4617787622289884	2.5028714441115824E-4	1.4887640238126138E-4	2.545528696377234E-4	0.5807080203182184	-0.00608745176903494	0.0931542120973387	-0.03931447388580653	-0.03931447388580653	0.20580150688204524	0.2839402396813073	11.676251048614636	2.2305262672249646	2.2305262672249646	5.285150644245914	12.091922940123363	0.7261562044380586	163.1559436542422	360.4532560021984	-68.85775684953786	-6643.73314755507	-4585.756234530383	-112.26219547979093	-2090.181382701518
179200000	-14089.052275949824	-7352.176127948093	-6736.87614800173	38.87775025212419	1979.0893730355472	1647.8059028214952	2.211177223166204	4.439801139222023	5.081989661638558	5.446673115366421	5.042951733698441	4.726382550214175	4.734228783276734	4.618296220255641	4.360591372126666	5.016868949312874	5.958439825889922	6.003242145810998	6.493876504536854	6.473501408627923	6.1581850371370255	5.329999623078896	5.080796185492999	4.906195047496136	5.11916129371472	5.238781710472862	5.266799141256443	4.999806011415322	5.612196067731119	5.7615146006006395	4.868165538345704	3.839795449425849	3.7184034067435485	4.4297445681233185	2.920791727249979	4.04281059159073	4.712373042253311	4.903684454078511	5.0119849915890065	4.9593790616791775	3.4809988900863775	1.8632145389357868	1.2652827946281013	1.5383936008751244	0.7513380168468771	-0.16859059312929814	-0.15284428383996673	0.11864463689361321	0.48924090595962516	0.6333206644045375	0.5004223131570614	-0.37216427039956956	45.0	0.503529056487738	1.6138297080486037	0.24095081051444817	0.10173117032662655	3.319960340341411	0.21999891428122048	0.8947349070576743	0.531471570787502	2.7762426351886794E-4	1.4253778169200803E-4	2.770942281244773E-4	0.5419836613011323	0.05328104071674666	0.12019945053345676	-0.054262815345474676	-0.054262815345474676	0.19627550516751854	0.3532791685864154	9.505900645887037	2.6280249845743806	2.6280249845743806	5.82142959451846	12.64163163686504	0.6259829834209457	198.06536410493038	323.42393599430795	-89.41458742998599	-6649.526324747658	-4585.756234530383	-87.34982325407266	-2052.0688006240875
179600000	-14043.784518513205	-7317.821358705747	-6725.9631598074575	42.70574742638586	1975.2613758612854	1728.8254353897657	1.1083884182321968	4.332398133795126	4.908375517723565	5.225800641355909	5.684241943713206	4.58553203940207	4.018889506024722	4.689816468365916	4.078868772253097	5.318683727562751	5.289677188629138	6.963272709651223	6.706968858026243	6.683477308011637	6.054197952589649	5.975411190718016	6.232125915536222	5.370235844721868	5.8307125280981005	4.861001262850014	5.451727640985282	4.983194352852225	4.8496741331244335	4.099862060635995	4.198601140249541	4.026368032324667	3.7209627702382964	4.3379085520878276	3.7392509930743314	4.275165322116087	4.718375470260159	3.0335096424508787	1.8637847335934838	1.8501707808826886	3.663493254596508	2.846483470955462	1.8676447792143898	2.22712746434685	2.0091849069331067	2.086078345602671	1.547496968902537	2.8994900757664084	2.6105957905360215	4.127492835300862	3.3496445589862693	3.6274467631500986	45.0	0.42033501571222043	2.1530965496713304	0.187119936438045	0.07441831321755676	2.9565664744809577	0.20846371047993914	1.6505855451867442	0.6312941988602533	3.074939523584737E-4	1.5314110421197935E-4	2.9313698057847036E-4	0.5133256154113828	-0.04841434275968772	0.09646341557955335	-0.022252351235072798	-0.022252351235072798	0.24339470720374587	0.14522421033271907	10.589967595620942	0.968187357946664	0.968187357946664	4.1970692661580795	12.046536549428364	0.6558904028132541	166.76840643850522	420.7869606530805	-38.47043081242072	-6649.511581221144	-4585.756234530383	-76.45157858631336	-2052.7409594961864
180000000	-13954.952933411418	-7236.8286697363355	-6718.124263675082	32.05363504933328	1985.913488238338	1543.3793978308584	6.00319556825207	4.593880922262071	4.978164285262321	5.310982359963045	4.634762606989565	4.587592910174264	4.536962504640466	4.659391533168888	4.53307729950998	4.638128957221013	5.133967523758809	5.387535675141995	5.976633605535226	6.108301208917237	5.814771101550344	6.263212540636685	5.153915962101529	5.4655118936925815	4.8014524404803165	4.7055433635977275	4.1058415661889756	4.224450271314175	4.0289153769896044	3.3572142080974205	3.073437498332516	3.0004259232939763	2.8893481272544657	3.117543388820028	2.9571636400338885	2.250118208360017	2.3072838572419703	2.148022127576862	1.7075456816991998	1.7088284809386045	1.8932606196045028	2.1067222513794883	1.7886339851448654	1.803751950946191	1.55925724812148	0.9265549780246982	1.2068468746175773	1.736258637827015	1.8649965985851646	2.332148302336849	2.374922162830109	3.2666185066219544	45.0	0.5054852312809219	1.9317375558085488	0.24946425767569966	0.06309727940958705	3.095303941637194	0.1549117341880952	1.6236611726320729	0.6207691655603544	3.455982342299684E-4	2.627258850410896E-4	3.4734186045582056E-4	0.7492372065645677	0.003315937602647022	0.13809765239091998	-0.04061562849798055	-0.04061562849798055	0.3391228991591187	0.18768150266359473	7.505633756453445	0.8989249415179704	0.8989249415179704	3.05644474036513	13.408012108613667	0.5906667944483094	213.13707158895326	523.3952958948555	-62.685324253735075	-6650.124900009545	-4585.756234530383	-67.9993636655368	-2031.1319867434588
180400000	-14022.402458248114	-7292.540892849464	-6729.86156539865	48.39751347890906	1969.5696098087622	1722.7114009912189	3.1860618224116526	4.042792437758366	4.926997086107473	4.988285372851548	4.8137128298473035	4.581156938976001	5.054853726915621	4.312093375481373	4.419174746393318	5.365770134213638	5.883600570828286	6.779993373750493	7.400943491643593	6.801114202666047	5.32656534871226	5.303485780386314	5.891676868705018	5.395886796178045	5.541427458714047	5.1830067447115376	5.533895214430743	4.618431660383084	3.793391558946271	4.0599601911228085	3.9213744486145776	4.432490634004272	3.9501439354362957	3.6673286671830074	4.727486599168675	4.665681945780799	5.247451635856407	4.834685185453209	3.8294924762655236	3.104208637339719	3.344852093308912	3.050500715294831	2.2194595076807513	1.6851562992904987	1.1488976900368688	1.7500765753647918	2.455317572540521	3.133089442518292	2.772405120249793	2.389840229356185	1.8829430465503993	1.7315714969253244	45.0	0.2879479573286869	1.9551860095481342	0.20183493636898547	0.07708117224176735	3.2390741221194186	0.23887580239305412	0.3931882662817387	0.32278083121479	2.8107506006426925E-4	1.4822063647494655E-4	2.7771654031450143E-4	0.5184014118729733	-0.028202701411993186	0.1321629711871314	-0.06379745670296363	-0.06379745670296363	0.3094280646661811	0.3154776655838394	8.402704768241957	1.7324582184167088	1.7324582184167088	3.5889647869439303	12.047356426882637	0.6563142457135079	227.67865725294524	533.0552547870783	-109.9046060164391	-6666.852569915898	-4585.756234530383	-63.00899548275177	-2069.5220394670746
180800000	-14134.53591445888	-7365.200978697446	-6769.334935761435	42.973796223163305	1974.9933270645079	1954.266245980946	4.401764854049768	4.621820817709311	5.561219795863069	5.888603232201937	5.438282289414625	5.213089566365273	5.084122405483805	4.31279597565204	4.036604685966907	4.9834861611668995	5.696674613210237	5.929580754486841	6.065943504175318	6.200530686196831	6.0043631950533305	5.6646935641749305	5.929402468155963	5.800592393030343	6.343152604562827	5.5608218773339955	5.791111239048547	6.154743852994023	5.362006364523595	4.584661385498992	4.5147392224886955	4.715259961388793	4.7969094004166815	4.3276480032918725	3.6020927658379356	3.312110801012949	4.203268948999757	3.4939590367312054	3.1802414220944453	2.601009574851953	2.704778139835266	2.7780667366095937	2.3878037972231576	2.6399592721046106	2.9165373522112423	2.583284665286328	2.8369571017992	2.3426775169355354	2.426808082368428	2.06058366554145	2.0564590763484114	1.9187133419856113	45.0	0.424148498277892	1.7508601319694581	0.17148471698652068	0.14284074426980586	3.3589867111807923	0.1516791973155776	1.1547007719121543	0.6100380258276349	2.3089721359641292E-4	1.0320690328186069E-4	2.3525835707944315E-4	0.47800507109312135	0.005977181653773702	0.12263319056622957	-0.02160421128249554	-0.02160421128249554	0.18565320547565545	0.14318026967964578	8.325068077265371	0.9687768612537335	0.9687768612537335	5.499122179875274	10.47574263115356	0.6327171472209888	239.65790496053143	362.8157929192384	-42.22038088042176	-6666.801625596221	-4585.756234530383	-102.53331016521393	-2118.1273150698757
181200000	-14059.984101797	-7325.717395443802	-6734.266706353197	39.18798427313728	1978.779139014534	1682.076997417095	2.4768666611507673	5.642887991151216	5.075052582554298	5.388293455697539	5.278239067398657	5.250219159520818	5.258320964118794	3.9608675545248095	4.3408487354284455	4.606823402845995	5.4752426252790825	5.623870434787371	6.4689816724098925	6.247653557626215	5.205723876023533	5.8889266616251845	5.403604756937811	4.703686100830446	5.119131106333651	5.4053853231090985	6.730006772544836	6.288395486813305	4.569905555627192	3.562114692679222	3.647423494485935	3.736559382715685	3.881646383908149	4.665237058431401	3.7263097643741037	3.427990759461367	3.056335600262794	2.6007883153074163	2.4438684052163615	2.5513943776828762	2.728062233188905	2.6485641485837266	3.146175861569656	3.1896486787054186	2.7463102872341443	2.291066370712965	2.6229657985041137	1.5663028971507362	2.2085745276184023	2.4682996119218346	2.4726008923055405	1.9594259982601598	45.0	0.5034143568356504	1.6073907029351189	0.19132802087126574	0.12136425838103393	3.3711104785431307	0.20539218243384186	1.087503863109172	0.5561343941907511	2.83544013090197E-4	2.4142071093981977E-4	2.8773756954505943E-4	0.7799321500435166	0.017667882384254256	0.1277129221525245	-0.03294451334554515	-0.03294451334554515	0.26331692040082033	0.17964961548189037	8.091196372564454	1.0123182607164722	1.0123182607164722	3.9243597824140948	12.007431073979918	0.5391161639428552	214.82296862568163	442.9193348369281	-55.415208089642	-6670.339362430589	-4585.756234530383	-63.92734392260776	-2057.572825111266
181600000	-14004.745296341203	-7296.5759396449885	-6708.169356696215	44.79004573348033	1973.1770775541909	1932.148640455743	2.8380348905300035	6.499527750965773	6.176704483717334	6.429305620696554	5.994042638676873	5.698522774287692	4.5879648301240765	4.740588418065554	4.2088202069547584	5.104050368407712	5.4935363247997815	5.785020107584532	6.2795199277213865	6.093033689432661	6.281539643124843	5.963574221261916	6.418561242990227	5.753064399575833	5.317075733587634	5.14586438908469	5.449463152917319	5.068246325779976	5.329296871854567	4.576219329275041	3.897181018387071	4.632802616929009	4.273397160380941	4.504511409547514	4.547391469290082	4.20841457247364	4.154429826244429	4.424421432203801	4.612045531678691	3.49080893939446	3.979796365737863	4.873706005853149	3.9696942927081866	3.5480411548038324	2.992667491431162	2.772745209714043	2.7537158182764987	2.2923173071751455	0.9441076606546357	1.4279779755703934	0.34529695124590976	0.4789160821823512	45.0	0.30979569254446393	1.9572855296001188	0.2409368552382097	0.1046525436903042	3.0355280047665305	0.3518013741604172	0.609430889606361	0.5008510548695098	2.2940169612457217E-4	1.7605301007823029E-4	2.1999780991561836E-4	0.7833446128625651	-0.00965075191396226	0.14701482056334345	-0.0521705911758016	-0.0521705911758016	0.27815062626295295	0.2579913694762631	7.287058625202046	1.366777999090739	1.3667779990907392	3.851530484083368	10.830331424264113	0.6294834506942458	284.05448567830905	537.428354375878	-100.80133681209743	-6638.0156564359095	-4585.756234530383	-70.15370026030577	-2117.504461326499
182000000	-13942.100292848554	-7245.575209096207	-6696.525083752348	32.57488821717349	1985.3922350704977	1552.3376642804374	2.3992886373805056	5.0638491548471265	5.176493516395115	5.345519603472727	5.331203490431316	4.718547290937802	3.837546662671989	4.678059862256359	4.576212988453946	4.592502921952443	5.414956127885201	6.0920165075627075	6.2253644464533435	5.677035388321479	5.584530089976789	6.106418851537371	5.418157982910399	5.285839618079533	5.882257421186516	5.2289214059262	4.962231423185154	4.116103177597806	3.599346366417357	4.158334734821535	4.379167237564864	3.5893959920601675	3.3298485671823257	3.7669500177547275	3.5931664850399225	2.9538139316521566	2.2606431032965455	1.8902712339675882	1.9256169072842504	2.6218841344060992	2.822084676474833	2.8349060637837393	1.45604787514598	0.6535547712788756	0.6895686240568979	0.5846528658866564	0.31257093093091914	-0.4591347609504588	-0.152945726662304	0.8348148586942318	1.253857014131671	1.1102387204545923	45.0	0.40079513178726134	1.9898671740851608	0.1596801078644953	0.10586897154851006	3.0785406915677997	0.26524792314681656	0.5718589540370989	0.41009224286811996	3.387705573548857E-4	2.8602361219186545E-4	3.070315931150657E-4	0.8039667111044824	0.03958164774905531	0.1225327887504073	-0.024883575259961595	-0.024883575259961595	0.20105012363312802	0.1585383918450311	8.371493533165037	1.0361231597694442	1.036123159769444	5.1021229437119775	13.423300283170136	0.6731934068849297	190.21226308657552	312.0976793239431	-38.62771109799526	-6613.068188864795	-4585.756234530383	-83.45689488755318	-2012.1408774606161
182400000	-14108.212576720161	-7344.979947801838	-6763.232628918323	41.73493178638123	1976.2321915012901	1607.1412766330832	2.0965073609964655	5.012365430801377	4.992914718001109	6.92977461596273	5.854908170404637	4.731511681324617	4.075250356762102	4.363017853173831	4.325454239610627	4.882361892488404	5.685981562148834	6.667987323640605	6.302796784822784	5.624230858568659	5.4431281516098595	5.379973065574684	5.326014622938793	4.82714863394106	5.406063582997023	5.6531469450865055	5.248602024925875	4.008306529526008	4.312816420812631	4.9329667266257875	5.203744831586819	3.7105020488636886	4.202328426297281	2.9977093208157664	2.0237243722402054	2.0284001900795685	2.869091085090589	2.4179172761341667	2.723928608773611	3.190908592309729	3.781860650963126	4.25475171943552	4.446478874447645	3.732997103885393	2.6278927297973387	2.3653500716311084	1.9134618749197891	0.41260735537901416	0.8704356634059751	0.8932257039485156	0.029172543762506553	0.3007029530991464	45.0	0.4022261783723749	1.849807742016588	0.21382626752172737	0.1775718949971612	3.091653352377639	0.2649145647145546	0.5680895195316374	0.4138534620998872	3.0252942329786036E-4	2.1705267543887412E-4	2.997137165362282E-4	0.6955796268103899	-0.03535656244165951	0.08855923456763018	-0.022430714259397494	-0.022430714259397494	0.16191076403506685	0.18732179676366761	11.702511954168502	1.6212368790025926	1.6212368790025928	6.400843744738596	13.26091504923705	0.7291614073757658	142.32720130066983	260.2134720119552	-36.04932675063999	-6651.948194114326	-4585.756234530383	-111.28443480399676	-2042.2769921572717
